<518,517> , <518,536> , <518,537> , <519,501> ,
<519,508> , <519,527> , <520,514> , <520,521> ,
<520,552> , <521,520> , <521,552> , <522,508> ,
<522,524> , <522,525> , <522,527> , <522,712> ,
<523,514> , <523,516> , <523,529> , <523,535> ,
<524,522> , <524,525> , <525,522> , <525,524> ,
<525,526> , <525,527> , <525,737> , <526,525> ,
<526,539> , <526,688> , <527,508> , <527,519> ,
<527,522> , <527,525> , <528,506> , <528,563> ,
<529,339> , <529,516> , <529,523> , <529,535> ,
<530,534> , <530,542> , <531,512> , <531,533> ,
<532,542> , <532,548> , <532,561> , <533,531> ,
<533,541> , <534,530> , <534,539> , <534,542> ,
<535,514> , <535,523> , <535,529> , <536,518> ,
<536,537> , <537,518> , <537,536> , <537,546> ,
<538,540> , <538,561> , <538,566> , <539,331> ,
<539,526> , <539,534> , <540,538> , <540,543> ,
<540,566> , <541,533> , <541,544> , <542,530> ,
<542,532> , <542,534> , <542,548> , <542,732> ,
<543,540> , <543,545> , <544,541> , <544,550> ,
<545,362> , <545,543> , <545,547> , <546,537> ,
<546,551> , <547,545> , <547,549> , <548,532> ,
<548,542> , <548,561> , <548,696> , <549,547> ,
<549,560> , <549,761> , <550,544> , <550,557> ,
<551,546> , <551,553> , <552,520> , <552,521> ,
<552,558> , <553,551> , <553,554> , <553,555> ,
<554,553> , <554,555> , <555,553> , <555,554> ,
<555,562> , <556,515> , <556,578> , <557,550> ,
<557,565> , <558,217> , <558,228> , <558,552> ,
<558,559> , <559,558> , <559,577> , <559,747> ,
<560,549> , <560,564> , <560,581> , <561,532> ,
<561,538> , <561,548> , <561,566> , <562,555> ,
<562,569> , <563,340> , <563,528> , <563,567> ,
<564,560> , <564,575> , <564,581> , <565,557> ,
<565,590> , <566,538> , <566,540> , <566,561> ,
<567,563> , <567,571> , <567,572> , <568,575> ,
<568,586> , <569,562> , <569,570> , <570,569> ,
<570,573> , <571,567> , <571,572> , <571,579> ,
<571,583> , <572,567> , <572,571> , <573,570> ,
<573,593> , <574,576> , <574,586> , <575,564> ,
<575,568> , <575,581> , <576,574> , <576,588> ,
<577,559> , <577,587> , <578,556> , <578,582> ,
<579,571> , <579,580> , <579,583> , <579,597> ,
<579,598> , <579,613> , <580,579> , <580,596> ,
<580,597> , <580,598> , <580,613> , <581,560> ,
<581,564> , <581,575> , <582,354> , <582,578> ,
<582,584> , <583,571> , <583,579> , <583,598> ,
<584,582> , <584,585> , <584,601> , <585,584> ,
<585,595> , <585,601> , <586,568> , <586,574> ,
<587,577> , <587,594> , <588,576> , <588,592> ,
<589,376> , <589,591> , <589,595> , <589,619> ,
<590,565> , <590,617> , <591,589> , <591,604> ,
<592,588> , <592,599> , <593,573> , <593,600> ,
<593,784> , <594,437> , <594,587> , <594,612> ,
<595,585> , <595,589> , <595,601> , <595,619> ,
<596,580> , <596,607> , <596,613> , <597,579> ,
<597,580> , <597,598> , <597,613> , <598,579> ,
<598,580> , <598,583> , <598,597> , <599,592> ,
<599,609> , <600,593> , <600,602> , <601,584> ,
<601,585> , <601,595> , <601,619> , <602,600> ,
<602,615> , <603,235> , <603,450> , <603,614> ,
<603,616> , <604,591> , <604,605> , <605,604> ,
<605,611> , <606,608> , <606,616> , <606,625> ,
<606,825> , <607,596> , <607,610> , <608,606> ,
<608,616> , <608,626> , <609,599> , <609,636> ,
<610,607> , <610,618> , <611,605> , <611,634> ,
<611,778> , <612,594> , <612,614> , <612,792> ,
<613,579> , <613,580> , <613,596> , <613,597> ,
<614,603> , <614,612> , <615,602> , <615,628> ,
<616,603> , <616,606> , <616,608> , <617,590> ,
<617,621> , <618,610> , <618,620> , <619,589> ,
<619,595> , <619,601> , <620,386> , <620,618> ,
<620,627> , <620,630> , <621,617> , <621,622> ,
<621,788> , <622,621> , <622,624> , <623,631> ,
<623,633> , <623,635> , <623,827> , <624,448> ,
<624,622> , <624,629> , <624,632> , <625,606> ,
<625,626> , <626,254> , <626,608> , <626,625> ,
<626,635> , <627,620> , <627,630> , <627,643> ,
<628,615> , <628,637> , <629,624> , <629,632> ,
<629,639> , <630,620> , <630,627> , <631,623> ,
<631,633> , <631,641> , <632,624> , <632,629> ,
<633,623> , <633,631> , <633,635> , <634,611> ,
<634,647> , <634,648> , <635,623> , <635,626> ,
<635,633> , <636,609> , <636,657> , <637,628> ,
<637,642> , <638,641> , <638,644> , <638,646> ,
<639,629> , <639,640> , <640,639> , <640,645> ,
<640,654> , <641,463> , <641,631> , <641,638> ,
<642,637> , <642,658> , <643,627> , <643,649> ,
<644,638> , <644,646> , <645,640> , <645,654> ,
<645,655> , <646,638> , <646,644> , <646,660> ,
<647,634> , <647,648> , <647,671> , <648,634> ,
<648,647> , <648,671> , <649,643> , <649,651> ,
<650,653> , <650,662> , <650,666> , <651,649> ,
<651,675> , <652,653> , <652,665> , <653,650> ,
<653,652> , <653,666> , <654,640> , <654,645> ,
<654,655> , <654,662> , <655,645> , <655,654> ,
<655,662> , <656,664> , <656,665> , <656,670> ,
<657,467> , <657,636> , <657,659> , <657,669> ,
<657,857> , <658,642> , <658,668> , <659,657> ,
<659,661> , <659,667> , <659,669> , <660,646> ,
<660,677> , <661,659> , <661,667> , <661,874> ,
<662,650> , <662,654> , <662,655> , <662,666> ,
<663,677> , <663,680> , <663,688> , <664,656> ,
<664,678> , <665,652> , <665,656> , <665,670> ,
<666,650> , <666,653> , <666,662> , <666,869> ,
<667,659> , <667,661> , <667,674> , <668,658> ,
<668,694> , <669,657> , <669,659> , <669,861> ,
<670,656> , <670,665> , <671,647> , <671,648> ,
<671,672> , <671,673> , <672,671> , <672,673> ,
<673,671> , <673,672> , <673,676> , <674,667> ,
<674,681> , <675,651> , <675,686> , <676,673> ,
<676,682> , <676,699> , <677,660> , <677,663> ,
<677,688> , <678,664> , <678,679> , <678,683> ,
<679,678> , <679,683> , <679,692> , <680,321> ,
<680,663> , <680,690> , <681,674> , <681,687> ,
<681,695> , <682,676> , <682,699> , <683,678> ,
<683,679> , <683,692> , <684,685> , <684,699> ,
<685,684> , <685,699> , <685,702> , <686,675> ,
<686,693> , <687,681> , <687,689> , <687,695> ,
<688,526> , <688,663> , <688,677> , <689,687> ,
<689,697> , <689,698> , <690,324> , <690,680> ,
<690,706> , <691,696> , <691,697> , <692,679> ,
<692,683> , <692,704> , <693,686> , <693,701> ,
<694,668> , <694,700> , <695,681> , <695,687> ,
<696,548> , <696,691> , <696,705> , <697,689> ,
<697,691> , <697,698> , <698,689> , <698,697> ,
<699,676> , <699,682> , <699,684> , <699,685> ,
<699,845> , <700,694> , <700,709> , <700,713> ,
<701,693> , <701,718> , <702,685> , <702,710> ,
<703,707> , <703,710> , <703,717> , <704,692> ,
<704,719> , <705,696> , <705,708> , <705,723> ,
<706,690> , <706,712> , <707,505> , <707,703> ,
<707,716> , <707,717> , <708,705> , <708,711> ,
<708,723> , <708,912> , <709,700> , <709,713> ,
<709,1000> , <710,499> , <710,702> , <710,703> ,
<711,708> , <711,715> , <711,723> , <712,522> ,
<712,706> , <712,714> , <713,700> , <713,709> ,
<713,721> , <714,712> , <714,720> , <715,711> ,
<715,725> , <716,707> , <716,717> , <716,728> ,
<716,738> , <716,901> , <717,703> , <717,707> ,
<717,716> , <718,701> , <718,729> , <719,704> ,
<719,724> , <720,714> , <720,726> , <721,713> ,
<721,734> , <721,1000> , <722,738> , <722,740> ,
<722,911> , <723,705> , <723,708> , <723,711> ,
<724,719> , <724,736> , <725,715> , <725,741> ,
<725,755> , <726,353> , <726,720> , <726,727> ,
<727,726> , <727,732> , <727,739> , <728,716> ,
<728,738> , <729,718> , <729,735> , <730,736> ,
<730,746> , <731,733> , <731,739> , <731,744> ,
<732,542> , <732,727> , <732,739> , <733,501> ,
<733,731> , <733,737> , <734,721> , <734,745> ,
<734,1000> , <735,729> , <735,742> , <736,724> ,
<736,730> , <737,430> , <737,467> , <737,476> ,
<737,525> , <737,733> , <737,747> , <738,716> ,
<738,722> , <738,728> , <738,740> , <739,727> ,
<739,731> , <739,732> , <739,744> , <740,722> ,
<740,738> , <740,751> , <741,725> , <741,755> ,
<742,489> , <742,735> , <742,743> , <743,742> ,
<743,750> , <744,467> , <744,731> , <744,739> ,
<745,734> , <745,748> , <745,1000> , <746,730> ,
<746,769> , <747,559> , <747,737> , <747,759> ,
<747,772> , <748,745> , <748,749> , <748,1000> ,
<749,748> , <749,753> , <749,1000> , <750,743> ,
<750,756> , <750,899> , <751,740> , <751,752> ,
<752,751> , <752,754> , <752,768> , <753,749> ,
<753,763> , <753,1000> , <754,752> , <754,768> ,
<754,920> , <755,725> , <755,741> , <755,757> ,
<756,750> , <756,760> , <757,755> , <757,761> ,
<757,776> , <758,767> , <758,768> , <759,747> ,
<759,772> , <760,756> , <760,771> , <760,774> ,
<761,549> , <761,757> , <761,762> , <761,776> ,
<762,761> , <762,776> , <762,786> , <763,753> ,
<763,764> , <763,765> , <763,1000> , <764,763> ,
<764,765> , <764,766> , <764,1000> , <765,763> ,
<765,764> , <765,1000> , <766,764> , <766,783> ,
<766,1000> , <767,758> , <767,770> , <768,752> ,
<768,754> , <768,758> , <769,746> , <769,785> ,
<770,767> , <770,777> , <770,938> , <771,760> ,
<771,774> , <771,775> , <772,747> , <772,759> ,
<772,792> , <773,774> , <773,775> , <773,781> ,
<773,790> , <774,760> , <774,771> , <774,773> ,
<774,775> , <775,771> , <775,773> , <775,774> ,
<776,757> , <776,761> , <776,762> , <777,770> ,
<777,778> , <777,779> , <778,611> , <778,777> ,
<778,779> , <778,780> , <779,777> , <779,778> ,
<780,778> , <780,800> , <781,773> , <781,787> ,
<781,790> , <781,801> , <782,801> , <782,803> ,
<783,766> , <783,784> , <783,793> , <783,1000> ,
<784,593> , <784,783> , <784,791> , <784,793> ,
<784,1000> , <785,769> , <785,788> , <786,762> ,
<786,805> , <787,781> , <787,790> , <787,801> ,
<788,621> , <788,785> , <788,797> , <789,797> ,
<789,806> , <789,807> , <790,773> , <790,781> ,
<790,787> , <791,784> , <791,793> , <791,815> ,
<791,976> , <791,1000> , <792,612> , <792,772> ,
<792,824> , <793,783> , <793,784> , <793,791> ,
<793,816> , <793,1000> , <794,803> , <794,811> ,
<794,992> , <795,804> , <795,806> , <796,798> ,
<796,799> , <796,811> , <797,788> , <797,789> ,
<797,807> , <798,796> , <798,799> , <798,808> ,
<799,796> , <799,798> , <799,811> , <800,780> ,
<800,802> , <801,781> , <801,782> , <801,787> ,
<801,803> , <802,800> , <802,809> , <802,820> ,
<802,832> , <803,782> , <803,794> , <803,801> ,
<804,795> , <804,819> , <804,833> , <805,786> ,
<805,810> , <805,812> , <806,789> , <806,795> ,
<806,807> , <807,789> , <807,797> , <807,806> ,
<808,798> , <808,814> , <808,997> , <809,802> ,
<809,820> , <810,805> , <810,812> , <810,813> ,
<811,794> , <811,796> , <811,799> , <812,805> ,
<812,810> , <813,810> , <813,818> , <813,851> ,
<814,808> , <814,829> , <815,791> , <815,816> ,
<815,822> , <815,1000> , <816,793> , <816,815> ,
<816,821> , <816,822> , <816,991> , <816,1000> ,
<817,829> , <817,834> , <818,813> , <818,851> ,
<819,804> , <819,833> , <820,802> , <820,809> ,
<820,832> , <821,816> , <821,822> , <821,826> ,
<821,1000> , <822,815> , <822,816> , <822,821> ,
<822,1000> , <823,828> , <823,832> , <824,792> ,
<824,825> , <825,606> , <825,824> , <825,827> ,
<826,821> , <826,830> , <826,1000> , <827,623> ,
<827,825> , <827,835> , <828,823> , <828,838> ,
<828,841> , <828,845> , <829,814> , <829,817> ,
<830,826> , <830,839> , <830,894> , <830,910> ,
<830,933> , <830,944> , <830,946> , <830,948> ,
<830,956> , <830,976> , <830,978> , <830,985> ,
<830,1000> , <831,838> , <831,840> , <831,845> ,
<831,847> , <832,802> , <832,820> , <832,823> ,
<833,804> , <833,819> , <833,844> , <834,817> ,
<834,837> , <834,855> , <835,827> , <835,836> ,
<836,835> , <836,868> , <837,834> , <837,855> ,
<838,828> , <838,831> , <838,841> , <838,845> ,
<839,830> , <839,842> , <839,854> , <839,991> ,
<839,1000> , <840,831> , <840,843> , <840,847> ,
<841,828> , <841,838> , <841,845> , <842,839> ,
<842,849> , <842,854> , <842,995> , <842,1000> ,
<843,840> , <843,847> , <843,862> , <844,833> ,
<844,846> , <845,699> , <845,828> , <845,831> ,
<845,838> , <845,841> , <846,844> , <846,850> ,
<846,869> , <847,831> , <847,840> , <847,843> ,
<848,853> , <848,855> , <849,842> , <849,852> ,
<849,854> , <849,1000> , <850,846> , <850,869> ,
<851,813> , <851,818> , <851,856> , <852,849> ,
<852,860> , <852,1000> , <853,848> , <853,858> ,
<854,839> , <854,842> , <854,849> , <854,1000> ,
<855,834> , <855,837> , <855,848> , <856,851> ,
<856,857> , <857,657> , <857,856> , <857,861> ,
<857,865> , <858,853> , <858,859> , <859,858> ,
<859,863> , <860,852> , <860,864> , <860,1000> ,
<861,669> , <861,857> , <861,865> , <862,843> ,
<862,871> , <863,859> , <863,879> , <864,860> ,
<864,866> , <864,876> , <864,1000> , <865,857> ,
<865,861> , <865,874> , <866,864> , <866,867> ,
<866,875> , <866,876> , <866,1000> , <867,866> ,
<867,870> , <867,875> , <867,1000> , <868,836> ,
<868,881> , <869,666> , <869,846> , <869,850> ,
<869,872> , <870,867> , <870,880> , <870,1000> ,
<871,862> , <871,886> , <872,869> , <872,873> ,
<872,890> , <873,872> , <873,884> , <873,890> ,
<874,661> , <874,865> , <874,877> , <875,866> ,
<875,867> , <875,1000> , <876,864> , <876,866> ,
<876,1000> , <877,874> , <877,878> , <877,969> ,
<877,981> , <877,988> , <878,877> , <878,885> ,
<879,863> , <879,891> , <880,870> , <880,882> ,
<880,1000> , <881,868> , <881,883> , <882,880> ,
<882,887> , <882,889> , <882,1000> , <883,881> ,
<883,898> , <884,873> , <884,935> , <885,878> ,
<885,888> , <886,871> , <886,901> , <887,882> ,
<887,889> , <887,893> , <887,1000> , <888,885> ,
<888,905> , <889,882> , <889,887> , <889,1000> ,
<890,872> , <890,873> , <891,879> , <891,895> ,
<891,899> , <892,896> , <892,905> , <893,887> ,
<893,894> , <893,1000> , <894,830> , <894,893> ,
<894,910> , <894,1000> , <895,891> , <895,897> ,
<895,899> , <895,902> , <896,892> , <896,903> ,
<897,895> , <897,902> , <897,918> , <898,883> ,
<898,900> , <899,750> , <899,891> , <899,895> ,
<899,902> , <900,898> , <900,906> , <901,716> ,
<901,886> , <901,911> , <902,895> , <902,897> ,
<902,899> , <903,896> , <903,904> , <904,903> ,
<904,907> , <904,912> , <905,888> , <905,892> ,
<906,900> , <906,908> , <907,904> , <907,912> ,
<908,906> , <908,909> , <908,922> , <909,908> ,
<909,922> , <909,923> , <910,830> , <910,894> ,
<910,933> , <910,1000> , <911,722> , <911,901> ,
<911,913> , <911,927> , <912,708> , <912,904> ,
<912,907> , <912,917> , <913,911> , <913,914> ,
<913,927> , <914,913> , <914,919> , <914,920> ,
<915,916> , <915,921> , <915,931> , <916,915> ,
<916,921> , <917,912> , <917,924> , <918,897> ,
<918,925> , <918,940> , <919,914> , <919,920> ,
<920,754> , <920,914> , <920,919> , <920,928> ,
<921,915> , <921,916> , <921,930> , <922,908> ,
<922,909> , <922,923> , <922,931> , <923,909> ,
<923,922> , <923,926> , <924,917> , <924,929> ,
<925,918> , <925,940> , <925,943> , <926,923> ,
<926,931> , <927,911> , <927,913> , <928,920> ,
<928,932> , <929,924> , <929,961> , <929,969> ,
<930,921> , <930,936> , <930,947> , <931,915> ,
<931,922> , <931,926> , <932,928> , <932,934> ,
<932,939> , <933,830> , <933,910> , <933,944> ,
<933,1000> , <934,932> , <934,939> , <934,942> ,
<935,884> , <935,945> , <936,930> , <936,964> ,
<937,950> , <937,964> , <938,770> , <938,941> ,
<938,942> , <938,952> , <939,932> , <939,934> ,
<940,918> , <940,925> , <940,943> , <941,938> ,
<941,952> , <941,959> , <942,934> , <942,938> ,
<942,952> , <943,925> , <943,940> , <943,967> ,
<944,830> , <944,933> , <944,946> , <944,1000> ,
<945,935> , <945,949> , <946,830> , <946,944> ,
<946,948> , <946,956> , <946,1000> , <947,930> ,
<947,964> , <948,830> , <948,946> , <948,956> ,
<948,976> , <948,1000> , <949,945> , <949,960> ,
<950,937> , <950,953> , <951,953> , <951,954> ,
<951,958> , <952,938> , <952,941> , <952,942> ,
<953,950> , <953,951> , <954,951> , <954,955> ,
<954,958> , <955,954> , <955,957> , <956,830> ,
<956,946> , <956,948> , <956,1000> , <957,955> ,
<957,963> , <958,951> , <958,954> , <959,941> ,
<959,965> , <960,949> , <960,962> , <961,929> ,
<961,969> , <962,960> , <962,966> , <963,957> ,
<963,971> , <963,986> , <964,936> , <964,937> ,
<964,947> , <965,959> , <965,968> , <966,962> ,
<966,973> , <967,943> , <967,972> , <968,965> ,
<968,970> , <969,877> , <969,929> , <969,961> ,
<969,981> , <969,988> , <970,968> , <970,979> ,
<970,983> , <971,963> , <971,986> , <972,967> ,
<972,980> , <973,966> , <973,975> , <973,977> ,
<974,979> , <974,983> , <974,987> , <974,990> ,
<975,973> , <975,977> , <976,791> , <976,830> ,
<976,948> , <976,978> , <976,1000> , <977,973> ,
<977,975> , <978,830> , <978,976> , <978,985> ,
<978,1000> , <979,970> , <979,974> , <979,983> ,
<980,972> , <980,982> , <980,992> , <981,877> ,
<981,969> , <981,988> , <982,980> , <982,984> ,
<982,992> , <983,970> , <983,974> , <983,979> ,
<983,987> , <984,982> , <984,993> , <984,996> ,
<985,830> , <985,978> , <985,991> , <985,995> ,
<985,1000> , <986,963> , <986,971> , <986,989> ,
<986,994> , <987,974> , <987,983> , <987,990> ,
<988,877> , <988,969> , <988,981> , <989,986> ,
<989,994> , <990,974> , <990,987> , <991,816> ,
<991,839> , <991,985> , <991,995> , <991,1000> ,
<992,794> , <992,980> , <992,982> , <993,984> ,
<993,996> , <993,997> , <994,986> , <994,989> ,
<995,842> , <995,985> , <995,991> , <995,1000> ,
<996,984> , <996,993> , <997,808> , <997,993> ,
<997,998> , <997,999> , <998,997> , <998,999> ,
<999,997> , <999,998> , <1000,709> , <1000,721> ,
<1000,734> , <1000,745> , <1000,748> , <1000,749> ,
<1000,753> , <1000,763> , <1000,764> , <1000,765> ,
<1000,766> , <1000,783> , <1000,784> , <1000,791> ,
<1000,793> , <1000,815> , <1000,816> , <1000,821> ,
<1000,822> , <1000,826> , <1000,830> , <1000,839> ,
<1000,842> , <1000,849> , <1000,852> , <1000,854> ,
<1000,860> , <1000,864> , <1000,866> , <1000,867> ,
<1000,870> , <1000,875> , <1000,876> , <1000,880> ,
<1000,882> , <1000,887> , <1000,889> , <1000,893> ,
<1000,894> , <1000,910> , <1000,933> , <1000,944> ,
<1000,946> , <1000,948> , <1000,956> , <1000,976> ,
<1000,978> , <1000,985> , <1000,991> , <1000,995> ,
};

S = 988;

D = 1000;

Q = 50;

L = [995,991,893,985,978,976,948,956,946,944,933,910,894,875,876,866,867,864,870,860,880,852,882,889,849,887,842,854,839,830,826,815,822,821,791,816,784,793,783,766,765,764,763,753,749,748,745,734,721,709];

C = [17.51,18.12,15.86,13.61,17.41,11.22,14.16,13.11,14.64,15.1,19.32,13.64,20.36,19.4,18.86,18.77,8.65,10.73,11.23,11.24,18.13,15.85,8.36,15.49,14.13,11.89,12.52,9.57,12.77,15.07,17.03,18.64,18.15,10.75,17.79,20.27,12.38,16.76,19.8,17.43,9.08,10.72,15.57,8.3,20.4,14.96,13.89,11.47,14.14,15.59];

B = 9000;

Alpha = 0.9;

W_km = 0.5;

Cmax = 20.5;

Distance = [
0.0291 , 0.0244 , 0.0417 , 0.0421 ,
0.0291 , 0.0224 , 0.0281 , 0.0239 ,
0.0253 , 0.0224 , 0.0272 , 0.0192 ,
0.0844 , 0.0272 , 0.0278 , 0.1153 ,
0.1045 , 0.6991 , 0.0244 , 0.0281 ,
0.0163 , 0.0237 , 0.0239 , 0.0163 ,
0.0234 , 0.0253 , 0.0192 , 0.0639 ,
0.0278 , 0.0183 , 0.0553 , 0.0417 ,
0.0237 , 0.0292 , 0.3172 , 0.6985 ,
0.6995 , 0.0234 , 0.0292 , 0.0288 ,
0.0243 , 0.0288 , 0.0331 , 0.0311 ,
0.063 , 0.6991 , 0.0183 , 0.0564 ,
0.0313 , 0.0844 , 0.0243 , 0.0223 ,
0.6988 , 0.0639 , 0.0331 , 0.0223 ,
0.0253 , 0.03 , 0.0553 , 0.0311 ,
0.0253 , 0.0289 , 0.0261 , 0.0267 ,
0.7 , 0.6999 , 0.1153 , 0.063 ,
0.03 , 0.0218 , 0.6993 , 0.1045 ,
0.0289 , 0.0218 , 0.0262 , 0.0564 ,
0.0261 , 0.0262 , 0.029 , 0.0182 ,
0.016 , 0.0474 , 0.0297 , 0.0473 ,
0.041 , 0.6991 , 0.699 , 0.0421 ,
0.0273 , 0.0286 , 0.2847 , 0.0474 ,
0.0532 , 0.0249 , 0.0236 , 0.6995 ,
0.0273 , 0.0182 , 0.0286 , 0.18 ,
0.0313 , 0.0267 , 0.029 , 0.0182 ,
0.0256 , 0.0154 , 0.0843 , 0.1146 ,
0.1778 , 0.6991 , 0.0297 , 0.0532 ,
0.0342 , 0.0143 , 0.0132 , 0.6993 ,
0.6999 , 0.031 , 0.0467 , 0.019 ,
0.6997 , 0.699 , 0.016 , 0.0473 ,
0.0249 , 0.0352 , 0.0486 , 0.0601 ,
0.0379 , 0.6994 , 0.6991 , 0.0236 ,
0.0342 , 0.0466 , 0.0362 , 0.0364 ,
0.0256 , 0.0179 , 0.124 , 0.1427 ,
0.1834 , 0.6993 , 0.041 , 0.0143 ,
0.0466 , 0.0132 , 0.0151 , 0.6985 ,
0.0132 , 0.031 , 0.0362 , 0.0132 ,
0.0161 , 0.0467 , 0.0364 , 0.0191 ,
0.0182 , 0.0132 , 0.1944 , 0.0154 ,
0.0198 , 0.0838 , 0.092 , 0.1818 ,
0.6983 , 0.0179 , 0.0264 , 0.1596 ,
0.1119 , 0.1996 , 0.012 , 0.0253 ,
0.0312 , 0.0202 , 0.1697 , 0.6991 ,
0.012 , 0.0156 , 0.0121 , 0.0251 ,
0.1627 , 0.1535 , 0.0354 , 0.0229 ,
0.026 , 0.1627 , 0.6988 , 0.0354 ,
0.0457 , 0.083 , 0.2183 , 0.1708 ,
0.3257 , 0.0457 , 0.0179 , 0.0446 ,
0.1214 , 0.1363 , 0.1626 , 0.284 ,
0.3102 , 0.0179 , 0.0295 , 0.1088 ,
0.138 , 0.1641 , 0.2406 , 0.0253 ,
0.0156 , 0.0545 , 0.0234 , 0.1643 ,
0.1637 , 0.164 , 0.1673 , 0.6988 ,
0.019 , 0.0151 , 0.0161 , 0.0132 ,
0.0198 , 0.0161 , 0.0293 , 0.1999 ,
0.0446 , 0.0295 , 0.0227 , 0.0167 ,
0.1617 , 0.6996 , 0.052 , 0.0227 ,
0.027 , 0.0264 , 0.0214 , 0.1607 ,
0.1678 , 0.6983 , 0.0352 , 0.0167 ,
0.0245 , 0.0479 , 0.0611 , 0.0376 ,
0.027 , 0.0441 , 0.017 , 0.0583 ,
0.167 , 0.0441 , 0.0159 , 0.0541 ,
0.0249 , 0.1862 , 0.6997 , 0.0159 ,
0.0429 , 0.0332 , 0.1757 , 0.0486 ,
0.0237 , 0.0185 , 0.6985 , 0.0601 ,
0.0191 , 0.0237 , 0.6999 , 0.0264 ,
0.0312 , 0.0545 , 0.0226 , 0.0958 ,
0.1882 , 0.0202 , 0.0121 , 0.0229 ,
0.0234 , 0.055 , 0.0138 , 0.1688 ,
0.6994 , 0.6993 , 0.0429 , 0.1622 ,
0.0275 , 0.171 , 0.0161 , 0.1698 ,
0.0132 , 0.0226 , 0.055 , 0.0365 ,
0.1003 , 0.1693 , 0.6996 , 0.0264 ,
0.017 , 0.0541 , 0.0723 , 0.1728 ,
0.6986 , 0.6984 , 0.699 , 0.0583 ,
0.0249 , 0.0332 , 0.0723 , 0.1698 ,
0.1632 , 0.1813 , 0.1676 , 0.083 ,
0.0365 , 0.1698 , 0.0308 , 0.0326 ,
0.0286 , 0.0286 , 0.0247 , 0.2075 ,
0.6986 , 0.0167 , 0.0214 , 0.1698 ,
0.1691 , 0.0359 , 0.1731 , 0.1874 ,
0.1214 , 0.1607 , 0.0308 , 0.1691 ,
0.0287 , 0.0448 , 0.0265 , 0.0251 ,
0.026 , 0.0138 , 0.0317 , 0.1729 ,
0.0167 , 0.0134 , 0.0642 , 0.0751 ,
0.1643 , 0.0247 , 0.0331 , 0.1034 ,
0.1457 , 0.1726 , 0.1833 , 0.6983 ,
0.0843 , 0.1627 , 0.1688 , 0.0331 ,
0.0283 , 0.1736 , 0.3358 , 0.1088 ,
0.0287 , 0.0147 , 0.0292 , 0.1668 ,
0.1862 , 0.0147 , 0.0457 , 0.0401 ,
0.1744 , 0.1146 , 0.124 , 0.0221 ,
0.0305 , 0.1617 , 0.1749 , 0.1698 ,
0.0457 , 0.044 , 0.183 , 0.0326 ,
0.0448 , 0.0317 , 0.1647 , 0.1714 ,
0.1427 , 0.1596 , 0.1698 , 0.0221 ,
0.1808 , 0.0436 , 0.1837 , 0.1664 ,
0.1622 , 0.044 , 0.0249 , 0.034 ,
0.1119 , 0.1637 , 0.0283 , 0.0305 ,
0.0223 , 0.0178 , 0.6991 , 0.6991 ,
0.1627 , 0.0958 , 0.0223 , 0.014 ,
0.0262 , 0.1661 , 0.169 , 0.0275 ,
0.1712 , 0.0402 , 0.1703 , 0.1745 ,
0.196 , 0.1891 , 0.1481 , 0.1363 ,
0.138 , 0.1617 , 0.1728 , 0.0265 ,
0.0292 , 0.0401 , 0.6986 , 0.164 ,
0.0178 , 0.014 , 0.0215 , 0.6995 ,
0.1535 , 0.1673 , 0.1003 , 0.0262 ,
0.0215 , 0.0397 , 0.6994 , 0.1632 ,
0.0249 , 0.0217 , 0.017 , 0.6998 ,
0.6997 , 0.6983 , 0.0293 , 0.0132 ,
0.1034 , 0.1808 , 0.0436 , 0.0543 ,
0.6996 , 0.0245 , 0.0134 , 0.0302 ,
0.0419 , 0.0437 , 0.0838 , 0.1457 ,
0.1661 , 0.0436 , 0.0134 , 0.1712 ,
0.04 , 0.0133 , 0.0173 , 0.0277 ,
0.167 , 0.0402 , 0.0342 , 0.1817 ,
0.1034 , 0.1768 , 0.166 , 0.1649 ,
0.1917 , 0.1681 , 0.0379 , 0.0479 ,
0.0185 , 0.0232 , 0.6993 , 0.0342 ,
0.0317 , 0.1904 , 0.092 , 0.1736 ,
0.169 , 0.0543 , 0.0134 , 0.6984 ,
0.6983 , 0.6988 , 0.1757 , 0.0317 ,
0.0161 , 0.1701 , 0.1813 , 0.0217 ,
0.033 , 0.0147 , 0.0642 , 0.0141 ,
0.018 , 0.6984 , 0.6999 , 0.04 ,
0.1817 , 0.0248 , 0.6995 , 0.171 ,
0.1034 , 0.0313 , 0.038 , 0.0542 ,
0.034 , 0.1703 , 0.0133 , 0.033 ,
0.0188 , 0.0244 , 0.6999 , 0.0611 ,
0.0751 , 0.0232 , 0.0141 , 0.0314 ,
0.6989 , 0.1676 , 0.017 , 0.0173 ,
0.0147 , 0.0188 , 0.0419 , 0.6996 ,
0.699 , 0.6992 , 0.0302 , 0.0217 ,
0.0162 , 0.1697 , 0.2183 , 0.1729 ,
0.1647 , 0.0397 , 0.0451 , 0.1852 ,
0.18 , 0.1778 , 0.1834 , 0.1944 ,
0.1818 , 0.1996 , 0.1999 , 0.0436 ,
0.0166 , 0.041 , 0.054 , 0.6984 ,
0.173 , 0.2071 , 0.1801 , 0.0166 ,
0.0361 , 0.0608 , 0.1721 , 0.1726 ,
0.041 , 0.0361 , 0.0175 , 0.6993 ,
0.1745 , 0.0313 , 0.029 , 0.0177 ,
