edge_id,from_node,to_node,length_m,speed_mps,drive_time_s,num_lanes
-27246071#0,299022645,299022634,20.01,16.2051,1.2348,1
-27246071#1,299022634,299022645,18.79,16.2053,1.1595,1
-27246072#3,299022670,293459066,599.93,16.205,37.0213,1
-27246074#1,299022674,299022671,49.63,16.2047,3.0627,1
-27246074#2,299022677,299022674,53.23,16.2049,3.2848,1
-27246075#2,299022707,299022674,132.35,16.2051,8.1672,1
-27246076#0,299022692,299022677,30.81,16.2056,1.9012,1
-27246076#1,299022677,299022692,24.51,16.205,1.5125,1
-27246077#0,299022715,299022707,26.7,16.2054,1.6476,1
-27246077#1,299022707,299022715,15.15,16.2049,0.9349,1
-27246477#1,499953675,499953678,38.89,16.2048,2.3999,1
-27246478#1,299027477,299027461,300.08,16.205,18.5177,1
-27247557#1,309711626,387944279,209.2,12.9617,16.1399,1
-27247559#10,363709175,363709429,78.05,12.9617,6.0216,1
-27247559#12,331969397,363709175,79.47,12.9618,6.1311,1
-27247559#14,331969334,331969397,121.1,12.9617,9.3429,1
-27247559#3,335820946,309711623,87.93,12.9616,6.7839,1
-27247559#5,331969416,335820946,110.87,12.9616,8.5537,1
-27247559#7,412689890,331969416,65.25,12.9616,5.0341,1
-27247559#9,363709429,412689890,76.03,12.9616,5.8658,1
-27247562#1,299045559,308232155,243.52,9.7183,25.0578,1
-27247562#3,299045561,299045559,69.19,9.7184,7.1195,1
-27247562#6,299045563,299045561,86.03,9.7184,8.8523,1
-27247563#2,299045559,cluster_299045554_299045555_8637330184,138.29,9.7183,14.2298,1
-27247564#0,302857880,cluster_299045554_299045555_8637330184,45.75,9.7183,4.7076,1
-27247564#2,302857881,302857880,38.22,9.7185,3.9327,1
-27247564#5,306201538,302857881,85.37,9.7184,8.7844,1
-27247564#9,cluster_308232170_339573892,306201538,97.2,9.7183,10.0017,1
-27247565#1,330382522,330382526,98.98,12.9616,7.6364,1
-27247565#13,cluster_306201556_339271925_339271926_340085904_#1more,cluster_306201559_340085876,147.82,12.9617,11.4044,1
-27247565#2,330382521,330382522,32.4,12.9616,2.4997,1
-27247565#4,330382520,330382521,70.47,12.9617,5.4368,1
-27247565#6,306201562,330382520,81.54,12.9618,6.2908,1
-27247565#9,cluster_306201559_340085876,306201562,156.61,12.9617,12.0825,1
-27247566#10,299045585,309711636,83.83,9.7184,8.6259,1
-27247566#13,299045587,299045585,88.57,9.7183,9.1137,1
-27247566#16,340085935,299045587,75.32,9.7183,7.7503,1
-27247566#18,302857898,340085935,77.97,9.7184,8.0229,1
-27247566#2,336984417,339271792,104.48,9.7183,10.7508,1
-27247566#5,339271794,336984417,83.3,9.7184,8.5714,1
-27247566#7,309711636,339271794,84.04,9.7184,8.6475,1
-27247567#1,339204557,294298869,128.01,9.7183,13.172,1
-27250938#0,418988958,418992828,228.22,16.205,14.0833,2
-27250938#2,338450634,418988958,83.61,16.2051,5.1595,2
-27250938#6,299089256,338450634,309.06,16.205,19.0719,2
-27255022#1,442755834,294320166,94.06,16.2049,5.8044,1
-27255022#10,299184002,295175192,375.73,16.205,23.1861,1
-27255022#2,416285286,442755834,88.08,16.2049,5.4354,1
-27255022#4,295175192,416285286,81.62,16.2051,5.0367,1
-27265784#11,299276360,299276352,162.27,12.9616,12.5193,1
-27265784#2,299276339,299276338,78.38,12.9616,6.0471,1
-27265784#5,299276344,299276339,108.73,12.9616,8.3886,1
-27265784#7,344967446,299276344,79.72,12.9618,6.1504,1
-27265784#9,299276352,344967446,84.72,12.9617,6.5362,1
-27265785#1,299276374,299276361,503.45,12.9617,38.8414,1
-27267124#1,255942730,255942731,39.07,9.7182,4.0203,1
-27267127#3,369888138,256993290,162.38,12.9617,12.5277,1
-27267127#5,260316102,369888138,176.5,12.9616,13.6171,1
-27274878#4,295704998,297024074,202.48,12.9617,15.6214,1
-27274878#5,295704979,295704998,114.73,12.9616,8.8515,1
-27343396,411932204,442760457,277.07,12.9617,21.3761,1
-27392323#16,300707133,300707088,583.0,12.9617,44.9787,1
-27392324#1,2458465705,cluster_300707134_300707139,8.41,16.2042,0.519,1
-27392324#3,334325970,2458465705,322.33,16.205,19.8908,1
-27392324#5,300707171,334325970,182.84,16.2051,11.2829,1
-27392325#1,300707187,300707171,151.31,16.2051,9.3372,1
-27392325#4,300707191,300707187,47.48,16.2048,2.93,1
-27392326,300707211,300707187,260.85,16.205,16.0969,1
-27459011#1,329251090,301490890,130.91,12.9616,10.0998,1
-27459011#3,301490902,329251090,253.78,12.9616,19.5793,1
-27459013#2,301490899,301490902,265.09,12.9616,20.4519,1
-27459016#0,444672692,301490905,293.57,12.9617,22.6491,1
-27459016#2,329250962,444672692,111.31,12.9617,8.5876,1
-27459017#2,301490905,444672692,143.96,12.9617,11.1066,1
-27459018#3,301490930,301490923,337.2,12.9617,26.0151,1
-27459019#2,293459040,301490931,546.38,12.9617,42.1535,1
-27459020#1,301490943,301490941,67.21,12.9616,5.1853,1
-27459020#3,301490944,301490943,71.59,12.9617,5.5232,1
-27459021#1,301490951,301490944,388.37,12.9617,29.963,1
-27459021#3,293459037,301490951,114.66,12.9616,8.8461,1
-27459022#2,301490957,293459037,76.56,12.9616,5.9067,1
-27459023#2,301490957,301490943,282.62,12.9617,21.8043,1
-27459024#0,342187415,301490962,31.17,12.9616,2.4048,1
-27459024#1,301490962,342187415,33.64,12.9619,2.5953,1
-27552599#0,1673536205,302464754,783.48,12.9617,60.446,1
-27552599#1,1673536222,1673536205,227.07,12.9617,17.5185,1
-27552599#5,302464763,1673536222,163.75,12.9617,12.6334,1
-27582005#2,302857856,cluster_114197503_302857854,233.7,9.7183,24.0473,1
-27582005#5,308232185,302857856,86.08,9.7183,8.8575,1
-27582005#8,302857858,308232185,75.92,9.7184,7.812,1
-27582008#2,302857856,308232171,210.96,9.7183,21.7074,1
-27582008#4,302857899,302857856,82.34,9.7183,8.4727,1
-27582009#10,1822055188,295144861,61.71,9.7183,6.3499,1
-27582009#4,340085947,296018207,77.34,9.7184,7.9581,1
-27582009#6,1801260560,340085947,61.45,9.7183,6.3231,1
-27582009#8,295144861,1801260560,62.52,9.7183,6.4332,1
-27872865#1,306013066,306013063,107.06,12.9616,8.2598,1
-27872865#2,306013067,306013066,76.64,12.9617,5.9128,1
-27872865#4,306013069,306013067,74.97,12.9616,5.784,1
-27872866#0,293956373,2276974582,191.48,12.9617,14.7728,1
-27872866#2,293956355,293956373,76.51,12.9616,5.9028,1
-27872867#2,306013090,306013088,249.31,12.9617,19.2344,1
-27872867#7,295406702,306013090,231.69,12.9617,17.875,1
-27872868#1,295406705,306013092,61.57,12.9616,4.7502,1
-27872868#10,295406701,295406702,85.35,12.9617,6.5848,1
-27872868#7,295406702,295406705,85.62,12.9615,6.6057,1
-27872870#4,418988969,30255438,107.27,12.9616,8.276,1
-27872870#5,306013118,418988969,104.38,12.9618,8.0529,1
-27872901#0,306013442,335820891,80.75,12.9617,6.2299,1
-27872901#2,442760426,306013442,71.36,12.9618,5.5054,1
-27872903#2,334623755,295144913,7.1,12.9609,0.5478,1
-27872905#2,298826269,295144913,87.44,12.9616,6.7461,1
-27872905#6,298826273,298826269,90.18,12.9617,6.9574,1
-27888583#3,306201596,338450311,127.04,12.9617,9.8012,1
-27888585#2,306201745,8098810933,64.19,12.9617,4.9523,1
-28071044#1,308232186,308232185,83.48,9.7184,8.5899,1
-28084869#2,283267199,283267196,157.89,16.205,9.7433,1
-28196793#3,309711626,309711623,343.36,12.9617,26.4904,1
-28196793#5,443127194,309711626,105.4,12.9618,8.1316,1
-28196793#6,387944278,443127194,19.11,12.9612,1.4744,1
-28196793#7,309711627,387944278,79.91,12.9617,6.1651,1
-28196794#4,309711608,4612010942,224.26,12.9617,17.3018,1
-28294310#0,376114940,13329700713,17.26,16.2051,1.0651,1
-28294310#1,416200980,376114940,38.93,16.2053,2.4023,1
-28294314#4,299045502,cluster_280645653_310717282,287.63,9.7183,29.5966,1
-28294320,21305997,21305996,132.76,19.4483,6.8263,2
-28294534#1,10538055453,13017180080,335.92,19.4483,17.2725,1
-28500881#1,418996078,cluster_21305999_310717158,38.83,16.2055,2.3961,2
-28903124#2,299292021,7742395185,52.71,9.7185,5.4237,1
-29514642#11,295144387,295144412,334.98,12.9617,25.8439,1
-29514642#12,331664429,295144387,32.03,12.9618,2.4711,1
-29514642#14,293815289,331664429,61.01,12.9618,4.7069,1
-29514642#3,295144453,cluster_1543766339_334325632,83.35,12.9617,6.4305,1
-29514642#4,295144455,295144453,187.78,12.9617,14.4873,1
-29514642#5,295144425,295144455,133.85,12.9617,10.3266,1
-29514642#7,301490941,295144425,118.26,12.9616,9.1239,1
-29514642#9,295144412,301490941,126.51,12.9617,9.7603,1
-29798217#1,328346645,293458971,186.91,12.9617,14.4202,1
-29798223,328347183,328347159,115.39,12.9617,8.9024,1
-29798227#1,328347615,301490951,20.07,12.9618,1.5484,1
-29798230#2,293459056,328348027,37.96,16.2049,2.3425,1
-29798232#1,328348214,293459059,64.39,16.2049,3.9735,1
-29798232#2,328348395,328348214,165.21,16.205,10.195,1
-29798234#1,328348735,328348214,166.76,16.2049,10.2907,1
-29798237#1,2445342292,328348878,130.49,16.2051,8.0524,1
-29798239#5,328349083,328349053,568.64,16.205,35.0904,1
-29798242#1,328350787,328350274,53.17,16.2049,3.2811,1
-29798242#2,328350885,328350787,119.36,16.2051,7.3656,1
-29798244#2,328350885,328350787,345.25,16.205,21.3051,1
-29798244#4,328351347,328350885,154.07,16.2049,9.5076,1
-29798247#2,328351618,293459077,310.48,16.205,19.1595,1
-29798250#1,328351901,328350306,101.24,16.2049,6.2475,1
-29798262#1,328354585,293459105,102.99,16.2049,6.3555,1
-29798265#1,328349949,328349888,161.21,16.2049,9.9482,1
-29798267#2,328355015,328349970,261.51,16.205,16.1376,1
-29880248#1,329250481,293458913,10.9,12.9623,0.8409,1
-29880253#1,301490899,329251090,62.56,12.9615,4.8266,1
-29880253#3,301490902,301490899,73.02,12.9615,5.6336,1
-29880253#6,301490903,301490902,67.66,12.9617,5.22,1
-29965241#0,328352005,328351901,18.04,16.2041,1.1133,1
-29965241#1,328351901,328352005,20.19,16.2052,1.2459,1
-29965246#2,299022624,297338288,416.52,16.205,25.7031,1
-29965248#2,1699698670,293459086,511.64,16.205,31.5729,1
-29965250#2,329923257,329923235,172.79,16.2049,10.6628,1
-29965251,329923258,329923257,55.88,16.2051,3.4483,1
-29965253#0,329923305,329923258,27.9,16.2049,1.7217,1
-29965253#1,329923258,329923305,0.2,16.2602,0.0123,1
-29965255#0,328354473,328354585,16.0,16.2058,0.9873,1
-29965255#1,328354585,328354473,14.56,16.2048,0.8985,1
-29965258#1,329923506,329923308,72.87,16.2052,4.4967,1
-29965258#3,329923312,329923506,63.03,16.2052,3.8895,1
-29965262,2466643837,301490917,49.64,12.9619,3.8297,1
-29965264#1,329923483,329923481,74.38,16.2051,4.5899,1
-29965264#6,329923506,329923483,235.81,16.205,14.5517,1
-29965266#1,329923508,329923483,21.72,16.2053,1.3403,1
-29965268#0,329923517,329923508,14.54,16.2042,0.8973,1
-29965268#1,329923508,329923517,15.5,16.2049,0.9565,1
-29965271#1,329923537,295144589,77.2,16.2049,4.764,1
-29965273#0,329923547,329923537,15.93,16.2038,0.9831,1
-29965273#1,329923537,329923547,14.77,16.2041,0.9115,1
-29965275#0,328348571,328348395,40.2,16.2051,2.4807,1
-29965275#1,328348395,328348571,34.32,16.2055,2.1178,1
-29965278#0,328348813,328348735,20.53,16.2049,1.2669,1
-29965278#1,328348735,328348813,11.99,16.2049,0.7399,1
-29965280#0,2445342292,328348914,0.2,16.2602,0.0123,1
-29965280#1,328348914,2445342292,32.85,16.2054,2.0271,1
-29965283#1,329923585,295144616,108.75,16.205,6.7109,1
-29965287#1,329923619,329923559,59.72,16.2049,3.6853,1
-29965288#0,329923638,329923619,78.74,16.205,4.859,1
-29965288#1,329923619,329923638,84.5,16.2051,5.2144,1
-29965301,329923828,329923749,271.92,16.205,16.78,1
-29965303#3,329923903,329923828,416.63,16.205,25.71,1
-29965305#0,295144554,329923907,40.43,12.9617,3.1192,1
-29965305#1,329923907,295144554,1.34,12.9594,0.1034,1
-29965308#1,329923939,299134026,127.14,12.9617,9.8089,1
-29965312#1,329923974,299134025,130.99,12.9616,10.106,1
-29965316#1,329924001,299134024,136.27,12.9617,10.5133,1
-29965320,329924120,329924062,162.21,12.9617,12.5146,1
-29965325#1,329924198,295406626,39.41,12.9617,3.0405,1
-29965327#0,329924219,329924198,29.13,12.9616,2.2474,1
-29965327#1,329924198,329924219,31.18,12.9614,2.4056,1
-29965330#6,295406648,295406642,376.84,12.9617,29.0734,1
-29965333#2,306013067,306013066,407.15,12.9616,31.4119,1
-29965344#0,328347209,328347183,16.84,12.9608,1.2993,1
-29965344#1,328347183,328347209,68.41,12.9616,5.2779,1
-29965346#0,329250345,329250481,29.1,12.9616,2.2451,1
-29965346#1,329250481,329250345,27.33,12.9618,2.1085,1
-29965348#0,328347026,328347123,20.38,12.9619,1.5723,1
-29965348#1,328347123,328347026,35.88,12.962,2.7681,1
-29965350#0,328346710,328346645,43.59,12.9616,3.363,1
-29965350#1,328346645,328346710,53.79,12.9618,4.1499,1
-29965352#0,328347697,328347615,29.62,12.9617,2.2852,1
-29965352#1,328347615,328347697,25.07,12.9621,1.9341,1
-29980112#0,293459053,329923351,144.5,12.9616,11.1483,1
-29980112#2,301490903,293459053,138.0,12.9618,10.6467,1
-29980112#3,301490904,301490903,63.12,12.9615,4.8698,1
-29980112#4,329250962,301490904,87.68,12.9616,6.7646,1
-29980112#7,301490890,329250962,263.15,12.9616,20.3022,1
-29980112#9,295144682,301490890,42.52,12.9614,3.2805,1
-29980113#0,2542647858,301490906,33.97,12.9617,2.6208,1
-29980113#1,301490906,2542647858,31.91,12.9615,2.4619,1
-29997219#0,1772182829,300707191,72.1,16.2048,4.4493,1
-29997219#1,300707191,1772182829,11.75,16.2047,0.7251,1
-29997223#0,300707222,300707211,35.55,16.2048,2.1938,1
-29997223#1,300707211,300707222,31.72,16.2043,1.9575,1
-29997227#2,329923235,295144589,223.93,16.205,13.8186,1
-29997227#3,295144600,329923235,66.64,16.205,4.1123,1
-29997227#4,328355015,295144600,73.89,16.205,4.5597,1
-29997227#6,295144602,328355015,64.36,16.2051,3.9716,1
-30011838#1,330382364,330382360,68.54,16.2048,4.2296,1
-30011840#2,293815259,293815255,311.8,16.205,19.241,1
-30011841#1,330382409,328349815,142.23,16.205,8.7769,1
-30011842#0,330382418,330382409,24.06,16.2053,1.4847,1
-30011842#1,330382409,330382418,17.07,16.2062,1.0533,1
-30011843#4,330382471,330382425,505.09,16.205,31.1688,1
-30011844#1,330382478,330382472,97.97,16.2049,6.0457,1
-30011845#0,330382486,330382478,21.37,16.2054,1.3187,1
-30011845#1,330382478,330382486,20.82,16.2049,1.2848,1
-30011846#0,330382524,416223313,41.57,12.9615,3.2072,1
-30011846#1,330382526,330382524,77.73,12.9617,5.9969,1
-30011846#2,330382527,330382526,229.83,12.9617,17.7315,1
-30011846#3,330382540,330382527,37.84,12.962,2.9193,1
-30011848#2,330382527,330382522,268.87,12.9617,20.7435,1
-30011849#2,330382521,330382524,218.09,12.9616,16.8258,1
-30011851#1,330382611,330382520,119.56,12.9617,9.2241,1
-30101770#1,330382612,330382611,80.02,12.9616,6.1736,1
-30105625#1,331664433,331664429,195.98,12.9616,15.12,1
-30105626#0,331664439,331664433,35.4,12.9618,2.7311,1
-30105626#1,331664433,331664439,30.89,12.9616,2.3832,1
-30105627#1,295144384,295144352,510.21,12.9617,39.363,1
-30105628#1,331664523,295144384,127.71,12.9617,9.8529,1
-30125154#2,331969122,412684299,239.02,12.9616,18.4406,1
-30125156#1,363711084,331969125,65.9,12.9617,5.0842,1
-30125156#3,412689890,363711084,90.3,12.9617,6.9667,1
-30125156#5,331969126,412689890,87.13,12.9617,6.7221,1
-30125163#2,331969254,443127179,238.63,12.9617,18.4104,1
-30125166#2,443127177,443127178,237.49,12.9617,18.3225,1
-30125192#0,412684300,331969396,42.87,12.9615,3.3075,1
-30125192#2,331969397,412684300,78.01,12.9617,6.0185,1
-30125196#2,331969126,412684300,226.08,12.9617,17.4422,1
-30125201#0,331969423,331969417,34.38,12.9618,2.6524,1
-30125201#1,331969417,331969423,34.64,12.9616,2.6725,1
-30125203#3,338450640,338450634,717.44,16.205,44.2727,1
-30125211#1,331969548,338450584,330.91,12.9617,25.5299,1
-30142048#0,1701347075,8932491474,25.22,16.2051,1.5563,1
-30142048#2,8932491474,1701347075,20.78,16.2053,1.2823,1
-30142050#0,295175184,295175169,36.68,16.205,2.2635,1
-30142050#1,295175169,295175184,26.53,16.2055,1.6371,1
-30142051#0,298025694,298025687,22.14,16.2043,1.3663,1
-30142051#1,298025687,298025694,22.89,16.2053,1.4125,1
-30142052#0,298025704,298025699,21.86,16.2046,1.349,1
-30142052#1,298025699,298025704,22.87,16.2049,1.4113,1
-30167123#0,344967446,332419225,216.86,12.9616,16.7309,1
-30167123#10,334623749,344967466,132.45,12.9617,10.2186,1
-30167123#12,cluster_334623747_334623751,334623749,14.23,12.9623,1.0978,1
-30167123#3,338450368,344967446,68.63,12.9618,5.2948,1
-30167123#4,338450452,338450368,0.2,12.987,0.0154,1
-30167123#6,338450371,338450452,0.2,12.987,0.0154,1
-30167123#7,344967495,338450371,82.86,12.9617,6.3927,1
-30167123#8,344967466,344967495,8.5,12.9613,0.6558,1
-30167124#3,299276344,442399966,178.91,12.9617,13.803,1
-30167125#1,345084900,332419225,76.68,12.9617,5.9159,1
-30167125#3,332419229,345084900,74.0,12.9615,5.7092,1
-30167162#3,292190572,332419193,341.38,12.9616,26.3377,1
-30288922#4,333850659,298826269,148.23,12.9617,11.436,1
-30288922#8,333850655,333850659,107.83,12.9616,8.3192,1
-30288923#2,333850662,333850659,197.35,12.9616,15.2257,1
-30321824#1,334325905,334325801,488.57,12.9617,37.6935,1
-30321824#2,334325825,334325905,67.71,12.9616,5.2239,1
-30321824#4,293956373,334325825,86.85,12.9617,6.7005,1
-30321825#3,334325905,334325825,502.5,12.9617,38.7681,1
-30321826#2,334325973,334325970,62.83,16.205,3.8772,1
-30321827#0,334325993,334325973,20.89,16.2051,1.2891,1
-30321827#1,334325973,334325993,15.48,16.2043,0.9553,1
-30327693#1,cluster_300707134_300707139,2458465705,38.11,16.2053,2.3517,1
-30368539,418988963,280645645,52.63,12.9615,4.0605,1
-30368662#0,2408401455,335034217,1.39,12.9664,0.1072,1
-30368662#4,335034175,2408401455,76.4,12.9617,5.8943,1
-30368663#1,335034220,306013501,139.48,12.9616,10.761,1
-30368664#1,335034178,335034175,141.03,12.9616,10.8806,1
-30368665#0,2452418977,335034178,34.66,12.9619,2.674,1
-30368665#1,335034178,2452418977,17.67,12.9612,1.3633,1
-30368666#0,335034245,335034220,29.18,12.9614,2.2513,1
-30368666#1,335034220,335034245,19.52,12.9615,1.506,1
-30387736#2,396314667,299391259,77.25,16.2048,4.7671,2
-30518900#3,338849150,336984409,129.16,9.7184,13.2903,1
-30518900#6,336984417,338849150,223.97,9.7183,23.0462,1
-30518900#9,336984427,336984417,131.69,9.7183,13.5507,1
-30518902#1,299045598,cluster_114197503_302857854,165.7,9.7183,17.0503,1
-30518902#2,336984471,299045598,80.34,9.7183,8.2669,1
-30518902#3,339271844,336984471,82.79,9.7183,8.519,1
-30518902#5,336984463,339271844,101.8,9.7183,10.4751,1
-30518907#0,336984577,336984595,17.81,9.7179,1.8327,1
-30518907#2,339271876,336984577,75.9,9.7184,7.8099,1
-30518907#5,336984585,339271876,76.83,9.7183,7.9057,1
-30518907#7,336984582,336984585,13.22,9.7184,1.3603,1
-30518910#1,336984635,114197545,45.83,12.9617,3.5358,1
-30518912#1,336984664,336984668,154.12,12.9616,11.8905,1
-30518912#3,338449445,336984664,44.84,12.9618,3.4594,1
-30518912#4,336984675,338449445,60.54,12.9617,4.6707,1
-30518912#5,338449550,336984675,83.42,12.9617,6.4359,1
-30518912#7,338449442,338449550,85.78,12.9616,6.618,1
-30607757#2,338449449,338449445,76.71,12.9617,5.9182,1
-30607757#4,338449471,338449449,244.17,12.9616,18.8379,1
-30607757#5,4781390282,338449471,70.76,12.9618,5.4591,1
-30607760#2,338449449,338449471,418.93,12.9617,32.3207,1
-30607763,338449576,338449550,284.76,12.9617,21.9694,1
-30607767#0,338449619,338449576,26.23,12.962,2.0236,1
-30607767#1,338449576,338449619,33.9,12.9617,2.6154,1
-30607769#4,336984582,338449983,258.28,9.7183,26.5766,1
-30607771,338450002,338450000,51.49,9.7182,5.2983,1
-30607772#0,338450030,338450002,12.28,9.7183,1.2636,1
-30607772#1,338450002,338450030,12.61,9.7187,1.2975,1
-30607774,338450075,336984625,37.55,9.7184,3.8638,1
-30607775#0,338450088,338450075,11.39,9.7184,1.172,1
-30607775#1,338450075,338450088,12.9,9.7182,1.3274,1
-30607776#1,339271891,336984675,130.66,12.9617,10.0805,1
-30607776#2,338450120,339271891,57.1,12.9617,4.4053,1
-30607781,338450275,338450274,34.27,12.9619,2.6439,1
-30607782#0,338450288,338450275,18.8,12.961,1.4505,1
-30607782#1,338450275,338450288,17.44,12.9617,1.3455,1
-30607783#1,338450311,338450309,75.87,12.9617,5.8534,1
-30607783#3,1821035843,338450311,78.25,12.9617,6.037,1
-30607783#5,338450312,1821035843,79.76,12.9617,6.1535,1
-30607783#7,cluster_338450310_340085901,338450312,104.8,12.9618,8.0853,1
-30607784#1,338450313,338450312,37.44,12.9617,2.8885,1
-30607785#5,1822055188,302857880,143.3,9.7184,14.7453,1
-30607785#7,12054185208,1822055188,104.89,9.7183,10.793,1
-30607787#2,1801260560,338450316,146.64,9.7183,15.089,1
-30607787#8,cluster_338450317_7617097819,1801260560,205.4,9.7183,21.1353,1
-30607790#2,338450328,1573617448,131.42,12.9617,10.1391,1
-30607790#6,338450331,338450328,176.19,12.9616,13.5932,1
-30607791#1,345084666,338450331,65.07,12.9616,5.0202,1
-30607791#5,345084675,345084666,61.87,12.9617,4.7733,1
-30607791#7,338450360,345084675,65.08,12.9616,5.021,1
-30607793,338450404,338450403,20.12,12.9614,1.5523,1
-30607795#3,338450433,338450430,169.48,12.9616,13.0755,1
-30607796#3,338450436,338450435,189.75,12.9617,14.6393,1
-30607797#2,338450371,338450368,66.14,12.9618,5.1027,1
-30607798#3,cluster_290577261_541208434,338450452,321.36,12.9617,24.7931,1
-30607802#1,517706894,338450486,80.3,12.9616,6.1952,1
-30607802#4,418988956,517706894,246.25,12.9617,18.9983,1
-30607804#0,418988956,338450522,62.82,12.9617,4.8466,1
-30607804#3,418988957,418988956,74.51,12.9616,5.7485,1
-30607805#0,338450553,338450550,9.15,12.9622,0.7059,1
-30607805#4,338450564,338450553,304.08,12.9617,23.4599,1
-30607805#5,338450575,338450564,12.08,12.9614,0.932,1
-30607805#6,340689482,338450575,19.44,12.9617,1.4998,1
-30607807#0,2734621771,331969537,35.93,12.9618,2.772,1
-30607807#1,331969537,2734621771,25.9,12.9617,1.9982,1
-30607808#2,cluster_363717360_412684304,338450586,78.29,12.9617,6.0401,1
-30607808#5,363716669,cluster_363717360_412684304,88.84,12.9616,6.8541,1
-30607808#7,412684309,363716669,125.97,12.9617,9.7186,1
-30607809#3,338450614,338450640,306.39,16.205,18.9071,1
-30607809#4,8386062664,338450614,281.11,16.205,17.3471,1
-30614606#1,338450214,338450199,48.76,12.9619,3.7618,1
-30672672#2,7367755780,339204563,92.86,9.7183,9.5552,1
-30672672#6,533847516,7367755780,83.86,9.7184,8.629,1
-30672672#7,533847513,533847516,76.78,9.7184,7.9005,1
-30672672#8,338449983,533847513,100.07,9.7184,10.297,1
-30679512#3,7463948896,339271792,130.38,9.7183,13.4159,1
-30679513#2,2105727179,339271794,239.13,9.7183,24.6061,1
-30679513#6,339271796,2105727179,128.57,9.7183,13.2297,1
-30679514#2,339271801,339271797,260.21,9.7183,26.7752,1
-30679516#1,339271826,336984436,158.48,9.7183,16.3073,1
-30679517#0,339271833,339271826,32.82,9.7184,3.3771,1
-30679517#1,339271826,339271833,34.63,9.7182,3.5634,1
-30679518#1,339271846,339271844,35.17,9.7184,3.6189,1
-30679519#0,339271853,339271846,20.77,9.7183,2.1372,1
-30679519#1,339271846,339271853,19.76,9.7187,2.0332,1
-30679520#1,339271860,336984471,39.22,9.7183,4.0357,1
-30679521#0,339271866,339271860,17.12,9.7184,1.7616,1
-30679521#1,339271860,339271866,24.46,9.7183,2.5169,1
-30679522#2,7367755780,339271874,248.02,9.7183,25.5208,1
-30679523#6,533847513,339271876,256.2,9.7183,26.3625,1
-30679524#0,339271878,339271877,0.2,9.7087,0.0206,1
-30679524#1,339271877,339271878,33.48,9.7184,3.445,1
-30679525#1,339271892,339271891,47.76,12.9617,3.6847,1
-30679526#0,339271898,339271892,50.61,12.9616,3.9046,1
-30679526#1,339271892,339271898,53.42,12.9616,4.1214,1
-30679529#1,336984664,336984661,41.67,12.9615,3.2149,1
-30679530#1,339271914,339271913,101.82,12.9616,7.8555,1
-30679533,339271954,339271937,91.48,12.9617,7.0577,1
-30679534#0,339271954,339271943,57.26,12.9618,4.4176,1
-30679534#1,339271943,339271954,21.13,12.9616,1.6302,1
-30750853#2,1821035843,309711634,77.5,12.9616,5.9792,1
-30750853#4,306201582,1821035843,90.08,12.9617,6.9497,1
-30750859#2,340085930,cluster_13329700753_340085933,38.0,12.9618,2.9317,1
-30750861#2,340085935,340085934,165.23,9.7183,17.0019,1
-30750863#4,340085945,340085938,112.06,9.7183,11.5308,1
-30750864#2,340085947,340085946,146.85,9.7183,15.1107,1
-30750865,340085987,339573880,51.29,16.2049,3.1651,4
-30786240#3,1685306669,332419680,298.45,12.9617,23.0256,1
-30786267#1,1583473982,cluster_294298830_340433787,45.87,9.7184,4.7199,1
-30794361#2,292190577,340689482,74.98,12.9616,5.7848,1
-30794362#4,338450546,340689482,167.28,12.9617,12.9057,1
-30794362#7,338450577,338450546,102.72,12.9617,7.9249,1
-309238761#1,296266991,2099065320,47.81,12.9619,3.6885,1
-309843493#4,5689341088,297794591,139.29,16.205,8.5955,2
-31026579#2,344967237,344967216,314.74,12.9617,24.2823,1
-31026582#2,344967249,344967237,27.89,12.9612,2.1518,1
-31026585#1,344967278,344967276,216.39,12.9617,16.6946,1
-31026587#1,344967304,344967278,35.8,12.9616,2.762,1
-31026587#2,344967278,344967304,10.45,12.962,0.8062,1
-31026590#2,344967316,344967313,279.66,12.9617,21.5759,1
-31026593#2,344967328,344967326,33.76,12.9617,2.6046,1
-31026597#2,344967379,344967365,244.54,12.9617,18.8664,1
-31026598#1,344967444,344967379,66.5,12.9617,5.1305,1
-31026598#4,344967385,344967444,69.1,12.9617,5.3311,1
-31026599#0,344967441,344967390,64.29,12.9617,4.96,1
-31026599#2,344967393,344967441,65.52,12.9617,5.0549,1
-31026601#2,344967413,344967396,244.94,12.9616,18.8973,1
-31026603#2,344967438,344967416,246.45,12.9617,19.0137,1
-31026604#2,344967444,344967441,134.96,12.9617,10.4122,1
-31026605#1,344967475,344967466,24.4,12.9615,1.8825,1
-31026605#10,344967492,344967484,151.27,12.9616,11.6706,1
-31026605#4,344967481,344967475,93.65,12.9618,7.2251,1
-31026605#5,344967484,344967481,17.38,12.9614,1.3409,1
-31026606#1,344967475,344967495,20.42,12.9618,1.5754,1
-31026607#4,9160868455,cluster_338450190_340085892,158.06,12.9617,12.1944,1
-31026608#11,338450199,338450328,194.68,12.9616,15.0197,1
-31026608#2,345084677,344967583,66.78,12.9617,5.1521,1
-31026608#4,cluster_345084660_345084663,345084677,45.13,12.9617,3.4818,1
-31026608#7,338450328,cluster_345084660_345084663,61.49,12.9616,4.744,1
