parking_node_id,x,y,parking_cost,walk_distance_m,walk_distance_km,walk_time_hr,feasible,hop_from_source,source_node,destination_node
1588087948,7779.87,2910.35,18.86,1572.453,1.5725,0.3145,0,58,7935712602,2296395497
416277599,6353.46,1670.42,9.89,1571.7302,1.5717,0.3143,0,50,7935712602,2296395497
442399964,6391.36,1797.36,12.28,1566.7849,1.5668,0.3134,0,49,7935712602,2296395497
2027440548,7237.37,2764.92,8.9,1565.8265,1.5658,0.3132,0,58,7935712602,2296395497
298510750,6883.61,2530.56,10.63,1557.8514,1.5579,0.3116,0,53,7935712602,2296395497
4318773469,7147.72,2707.21,10.83,1554.3551,1.5544,0.3109,0,57,7935712602,2296395497
421146123,7901.67,2895.06,20.22,1553.3105,1.5533,0.3107,0,58,7935712602,2296395497
335958276,7134.16,2684.25,17.29,1540.8353,1.5408,0.3082,0,53,7935712602,2296395497
416219191,6360.87,1203.36,10.35,1535.8313,1.5358,0.3072,0,49,7935712602,2296395497
442755847,7611.08,2851.26,9.13,1535.105,1.5351,0.307,0,58,7935712602,2296395497
442399963,6393.91,1587.39,12.92,1516.559,1.5166,0.3033,0,49,7935712602,2296395497
298511021,6779.14,2370.07,10.14,1514.0574,1.5141,0.3028,0,53,7935712602,2296395497
300186055,7819.87,2852.35,10.67,1512.208,1.5122,0.3024,0,57,7935712602,2296395497
416304448,7460.87,2779.35,16.85,1500.3725,1.5004,0.3001,0,58,7935712602,2296395497
298585001,7307.8,2718.95,13.31,1495.343,1.4953,0.2991,0,57,7935712602,2296395497
416289981,6679.87,2217.35,20.18,1494.0245,1.494,0.2988,0,54,7935712602,2296395497
335957004,7193.89,2659.64,15.59,1490.6121,1.4906,0.2981,0,54,7935712602,2296395497
298826273,6525.84,1929.26,18.14,1485.6922,1.4857,0.2971,0,49,7935712602,2296395497
1489841890,7057.48,2566.88,15.29,1481.4468,1.4814,0.2963,0,52,7935712602,2296395497
1489841889,7202.45,2653.74,19.41,1481.4037,1.4814,0.2963,0,55,7935712602,2296395497
1588087912,7686.63,2804.24,15.3,1476.5848,1.4766,0.2953,0,57,7935712602,2296395497
