edge_id,from_node,to_node,length_m,speed_mps,drive_time_s,num_lanes
-29965255#1,328354585,328354473,14.56,10.579,1.3763,1
-29965258#1,329923506,329923308,72.87,12.6241,5.7723,1
-29965258#3,329923312,329923506,63.03,10.9377,5.7627,1
-29965262,2466643837,301490917,49.64,9.43,5.2641,1
-29965264#1,329923483,329923481,74.38,12.9469,5.745,1
-29965264#6,329923506,329923483,235.81,12.91,18.2657,1
-29965266#1,329923508,329923483,21.72,12.6644,1.715,1
-29965268#0,329923517,329923508,14.54,13.4688,1.0795,1
-29965268#1,329923508,329923517,15.5,13.4688,1.1508,1
-29965271#1,329923537,295144589,77.2,13.1369,5.8766,1
-29965273#0,329923547,329923537,15.93,11.0699,1.439,1
-29965273#1,329923537,329923547,14.77,11.0699,1.3342,1
-29965275#0,328348571,328348395,40.2,11.0142,3.6498,1
-29965275#1,328348395,328348571,34.32,11.0142,3.116,1
-29965278#0,328348813,328348735,20.53,12.5582,1.6348,1
-29965278#1,328348735,328348813,11.99,12.5582,0.9548,1
-29965280#0,2445342292,328348914,0.2,11.7958,0.017,1
-29965280#1,328348914,2445342292,32.85,11.7958,2.7849,1
-29965283#1,329923585,295144616,108.75,9.3398,11.6437,1
-29965287#1,329923619,329923559,59.72,11.1936,5.3352,1
-29965288#0,329923638,329923619,78.74,11.2549,6.9961,1
-29965288#1,329923619,329923638,84.5,11.2549,7.5079,1
-29965301,329923828,329923749,271.92,13.1435,20.6885,1
-29965303#3,329923903,329923828,416.63,9.1594,45.4867,1
-29965305#0,295144554,329923907,40.43,13.3206,3.0352,1
-29965305#1,329923907,295144554,1.34,13.3206,0.1006,1
-29965308#1,329923939,299134026,127.14,9.6873,13.1243,1
-29965312#1,329923974,299134025,130.99,10.0124,13.0827,1
-29965316#1,329924001,299134024,136.27,10.7611,12.6632,1
-29965320,329924120,329924062,162.21,8.9548,18.1144,1
-29965325#1,329924198,295406626,39.41,11.4401,3.4449,1
-29965327#0,329924219,329924198,29.13,12.4169,2.346,1
-29965327#1,329924198,329924219,31.18,12.4169,2.5111,1
-29965330#6,295406648,295406642,376.84,8.5817,43.912,1
-29965333#2,306013067,306013066,407.15,8.7361,46.6055,1
-29965344#0,328347209,328347183,16.84,9.5308,1.7669,1
-29965344#1,328347183,328347209,68.41,9.5308,7.1778,1
-29965346#0,329250345,329250481,29.1,12.6991,2.2915,1
-29965346#1,329250481,329250345,27.33,12.6991,2.1521,1
-29965348#0,328347026,328347123,20.38,10.332,1.9725,1
-29965348#1,328347123,328347026,35.88,10.332,3.4727,1
-29965350#0,328346710,328346645,43.59,11.5318,3.78,1
-29965350#1,328346645,328346710,53.79,11.5318,4.6645,1
-29965352#0,328347697,328347615,29.62,10.1143,2.9285,1
-29965352#1,328347615,328347697,25.07,10.1143,2.4787,1
-29980112#0,293459053,329923351,144.5,8.559,16.8828,1
-29980112#2,301490903,293459053,138.0,10.7211,12.8718,1
-29980112#3,301490904,301490903,63.12,11.1794,5.6461,1
-29980112#4,329250962,301490904,87.68,12.3705,7.0878,1
-29980112#7,301490890,329250962,263.15,9.1763,28.6773,1
-29980112#9,295144682,301490890,42.52,9.7103,4.3789,1
-29980113#0,2542647858,301490906,33.97,9.5875,3.5432,1
-29980113#1,301490906,2542647858,31.91,9.5875,3.3283,1
-29997219#0,1772182829,300707191,72.1,11.907,6.0553,1
-29997219#1,300707191,1772182829,11.75,11.907,0.9868,1
-29997223#0,300707222,300707211,35.55,8.9017,3.9936,1
-29997223#1,300707211,300707222,31.72,8.9017,3.5634,1
-29997227#2,329923235,295144589,223.93,10.9682,20.4162,1
-29997227#3,295144600,329923235,66.64,8.3765,7.9556,1
-29997227#4,328355015,295144600,73.89,9.0149,8.1964,1
-29997227#6,295144602,328355015,64.36,10.5636,6.0926,1
-30011838#1,330382364,330382360,68.54,9.3888,7.3002,1
-30011840#2,293815259,293815255,311.8,12.346,25.2551,1
-30011841#1,330382409,328349815,142.23,11.9598,11.8923,1
-30011842#0,330382418,330382409,24.06,9.6341,2.4974,1
-30011842#1,330382409,330382418,17.07,9.6341,1.7718,1
-30011843#4,330382471,330382425,505.09,10.0158,50.4293,1
-30011844#1,330382478,330382472,97.97,12.8153,7.6448,1
-30011845#0,330382486,330382478,21.37,12.37,1.7276,1
-30011845#1,330382478,330382486,20.82,12.37,1.6831,1
-30011846#0,330382524,416223313,41.57,8.8649,4.6893,1
-30011846#1,330382526,330382524,77.73,11.9466,6.5064,1
-30011846#2,330382527,330382526,229.83,12.5169,18.3616,1
-30011846#3,330382540,330382527,37.84,10.8501,3.4875,1
-30011848#2,330382527,330382522,268.87,13.0978,20.5278,1
-30011849#2,330382521,330382524,218.09,11.1021,19.6441,1
-30011851#1,330382611,330382520,119.56,8.8116,13.5684,1
-30101770#1,330382612,330382611,80.02,13.1776,6.0724,1
-30105625#1,331664433,331664429,195.98,11.1631,17.556,1
-30105626#0,331664439,331664433,35.4,12.1567,2.912,1
-30105626#1,331664433,331664439,30.89,12.1567,2.541,1
-30105627#1,295144384,295144352,510.21,9.4644,53.9081,1
-30105628#1,331664523,295144384,127.71,8.342,15.3093,1
-30125154#2,331969122,412684299,239.02,12.595,18.9774,1
-30125156#1,363711084,331969125,65.9,13.5739,4.8549,1
-30125156#3,412689890,363711084,90.3,11.3786,7.9359,1
-30125156#5,331969126,412689890,87.13,11.2051,7.776,1
-30125163#2,331969254,443127179,238.63,12.0036,19.8799,1
-30125166#2,443127177,443127178,237.49,11.6856,20.3234,1
-30125192#0,412684300,331969396,42.87,11.6334,3.6851,1
-30125192#2,331969397,412684300,78.01,8.5389,9.1359,1
-30125196#2,331969126,412684300,226.08,10.7785,20.9751,1
-30125201#0,331969423,331969417,34.38,9.0429,3.8019,1
-30125201#1,331969417,331969423,34.64,9.0429,3.8306,1
-30125203#3,338450640,338450634,717.44,9.7598,73.5096,1
-30125211#1,331969548,338450584,330.91,9.6542,34.2762,1
-30142048#0,1701347075,8932491474,25.22,12.7128,1.9838,1
-30142048#2,8932491474,1701347075,20.78,12.7128,1.6346,1
-30142050#0,295175184,295175169,36.68,10.4443,3.512,1
-30142050#1,295175169,295175184,26.53,10.4443,2.5401,1
-30142051#0,298025694,298025687,22.14,12.1886,1.8164,1
-30142051#1,298025687,298025694,22.89,12.1886,1.878,1
-30142052#0,298025704,298025699,21.86,8.7221,2.5063,1
-30142052#1,298025699,298025704,22.87,8.7221,2.6221,1
-30167123#0,344967446,332419225,216.86,9.9138,21.8746,1
-30167123#10,334623749,344967466,132.45,9.1197,14.5235,1
-30167123#12,cluster_334623747_334623751,334623749,14.23,9.8106,1.4505,1
-30167123#3,338450368,344967446,68.63,10.9111,6.2899,1
-30167123#4,338450452,338450368,0.2,13.0678,0.0153,1
-30167123#6,338450371,338450452,0.2,12.786,0.0156,1
-30167123#7,344967495,338450371,82.86,12.5689,6.5925,1
-30167123#8,344967466,344967495,8.5,13.5305,0.6282,1
-30167124#3,299276344,442399966,178.91,11.3612,15.7475,1
-30167125#1,345084900,332419225,76.68,12.9227,5.9337,1
-30167125#3,332419229,345084900,74.0,13.193,5.609,1
-30167162#3,292190572,332419193,341.38,13.5762,25.1454,1
-30288922#4,333850659,298826269,148.23,10.0374,14.7678,1
-30288922#8,333850655,333850659,107.83,12.4758,8.6431,1
-30288923#2,333850662,333850659,197.35,12.1337,16.2647,1
-30321824#1,334325905,334325801,488.57,9.7963,49.8727,1
-30321824#2,334325825,334325905,67.71,13.0163,5.202,1
-30321824#4,293956373,334325825,86.85,11.8103,7.3538,1
-30321825#3,334325905,334325825,502.5,13.0163,38.6056,1
-30321826#2,334325973,334325970,62.83,12.4173,5.0599,1
-30321827#0,334325993,334325973,20.89,13.1577,1.5877,1
-30321827#1,334325973,334325993,15.48,13.1577,1.1765,1
-30327693#1,cluster_300707134_300707139,2458465705,38.11,13.2742,2.871,1
-30368539,418988963,280645645,52.63,9.8343,5.3517,1
-30368662#0,2408401455,335034217,1.39,12.7342,0.1092,1
-30368662#4,335034175,2408401455,76.4,11.4922,6.648,1
-30368663#1,335034220,306013501,139.48,13.3828,10.4224,1
-30368664#1,335034178,335034175,141.03,10.3319,13.65,1
-30368665#0,2452418977,335034178,34.66,11.6499,2.9751,1
-30368665#1,335034178,2452418977,17.67,11.6499,1.5168,1
-30368666#0,335034245,335034220,29.18,9.2909,3.1407,1
-30368666#1,335034220,335034245,19.52,9.2909,2.101,1
-30387736#2,396314667,299391259,77.25,10.5008,7.3566,2
-30518900#3,338849150,336984409,129.16,9.9298,13.0073,1
-30518900#6,336984417,338849150,223.97,10.922,20.5063,1
-30518900#9,336984427,336984417,131.69,12.166,10.8244,1
-30518902#1,299045598,cluster_114197503_302857854,165.7,11.4471,14.4753,1
-30518902#2,336984471,299045598,80.34,9.742,8.2468,1
-30518902#3,339271844,336984471,82.79,11.066,7.4815,1
-30518902#5,336984463,339271844,101.8,10.38,9.8073,1
-30518907#0,336984577,336984595,17.81,10.5113,1.6944,1
-30518907#2,339271876,336984577,75.9,12.0539,6.2967,1
-30518907#5,336984585,339271876,76.83,10.3647,7.4126,1
-30518907#7,336984582,336984585,13.22,11.3406,1.1657,1
-30518910#1,336984635,114197545,45.83,12.4699,3.6752,1
-30518912#1,336984664,336984668,154.12,8.5476,18.0308,1
-30518912#3,338449445,336984664,44.84,9.2908,4.8263,1
-30518912#4,336984675,338449445,60.54,11.7825,5.1382,1
-30518912#5,338449550,336984675,83.42,9.2193,9.0484,1
-30518912#7,338449442,338449550,85.78,8.7759,9.7745,1
-30607757#2,338449449,338449445,76.71,11.7918,6.5054,1
-30607757#4,338449471,338449449,244.17,11.5298,21.1772,1
-30607757#5,4781390282,338449471,70.76,9.9258,7.1289,1
-30607760#2,338449449,338449471,418.93,11.5298,36.3344,1
-30607763,338449576,338449550,284.76,12.7285,22.3719,1
-30607767#0,338449619,338449576,26.23,13.3176,1.9696,1
-30607767#1,338449576,338449619,33.9,13.3176,2.5455,1
-30607769#4,336984582,338449983,258.28,8.7334,29.5739,1
-30607771,338450002,338450000,51.49,12.5092,4.1162,1
-30607772#0,338450030,338450002,12.28,13.5083,0.9091,1
-30607772#1,338450002,338450030,12.61,13.5083,0.9335,1
-30607774,338450075,336984625,37.55,13.3372,2.8154,1
-30607775#0,338450088,338450075,11.39,13.2322,0.8608,1
-30607775#1,338450075,338450088,12.9,13.2322,0.9749,1
-30607776#1,339271891,336984675,130.66,11.9886,10.8987,1
-30607776#2,338450120,339271891,57.1,8.4511,6.7565,1
-30607781,338450275,338450274,34.27,13.0079,2.6345,1
-30607782#0,338450288,338450275,18.8,9.1185,2.0617,1
-30607782#1,338450275,338450288,17.44,9.1185,1.9126,1
-30607783#1,338450311,338450309,75.87,10.0807,7.5262,1
-30607783#3,1821035843,338450311,78.25,9.5014,8.2356,1
-30607783#5,338450312,1821035843,79.76,8.7037,9.1639,1
-30607783#7,cluster_338450310_340085901,338450312,104.8,11.7435,8.9241,1
-30607784#1,338450313,338450312,37.44,11.8732,3.1533,1
-30607785#5,1822055188,302857880,143.3,8.8004,16.2833,1
-30607785#7,12054185208,1822055188,104.89,11.093,9.4555,1
-30607787#2,1801260560,338450316,146.64,10.7359,13.6589,1
-30607787#8,cluster_338450317_7617097819,1801260560,205.4,13.0314,15.7619,1
-30607790#2,338450328,1573617448,131.42,11.0823,11.8585,1
-30607790#6,338450331,338450328,176.19,11.9971,14.686,1
-30607791#1,345084666,338450331,65.07,10.4914,6.2022,1
-30607791#5,345084675,345084666,61.87,8.8416,6.9976,1
-30607791#7,338450360,345084675,65.08,10.2522,6.3479,1
-30607793,338450404,338450403,20.12,9.6467,2.0857,1
-30607795#3,338450433,338450430,169.48,8.7483,19.373,1
-30607796#3,338450436,338450435,189.75,12.2796,15.4524,1
-30607797#2,338450371,338450368,66.14,8.4273,7.8483,1
-30607798#3,cluster_290577261_541208434,338450452,321.36,9.484,33.8843,1
-30607802#1,517706894,338450486,80.3,9.4749,8.475,1
-30607802#4,418988956,517706894,246.25,8.3428,29.5165,1
-30607804#0,418988956,338450522,62.82,9.3853,6.6935,1
-30607804#3,418988957,418988956,74.51,10.9486,6.8055,1
-30607805#0,338450553,338450550,9.15,10.1485,0.9016,1
-30607805#4,338450564,338450553,304.08,8.6868,35.005,1
-30607805#5,338450575,338450564,12.08,10.7954,1.119,1
-30607805#6,340689482,338450575,19.44,10.2606,1.8946,1
-30607807#0,2734621771,331969537,35.93,13.3781,2.6857,1
-30607807#1,331969537,2734621771,25.9,13.3781,1.936,1
-30607808#2,cluster_363717360_412684304,338450586,78.29,10.0974,7.7535,1
-30607808#5,363716669,cluster_363717360_412684304,88.84,12.2668,7.2423,1
-30607808#7,412684309,363716669,125.97,9.6535,13.0491,1
-30607809#3,338450614,338450640,306.39,11.3256,27.0529,1
-30607809#4,8386062664,338450614,281.11,9.1184,30.829,1
-30614606#1,338450214,338450199,48.76,9.6599,5.0477,1
-30672672#2,7367755780,339204563,92.86,12.6195,7.3585,1
-30672672#6,533847516,7367755780,83.86,13.5417,6.1927,1
-30672672#7,533847513,533847516,76.78,12.5032,6.1408,1
-30672672#8,338449983,533847513,100.07,10.3275,9.6897,1
-30679512#3,7463948896,339271792,130.38,10.0296,12.9995,1
-30679513#2,2105727179,339271794,239.13,11.3714,21.029,1
-30679513#6,339271796,2105727179,128.57,10.0929,12.7387,1
-30679514#2,339271801,339271797,260.21,9.2629,28.0916,1
-30679516#1,339271826,336984436,158.48,12.884,12.3005,1
-30679517#0,339271833,339271826,32.82,12.4726,2.6314,1
-30679517#1,339271826,339271833,34.63,12.4726,2.7765,1
-30679518#1,339271846,339271844,35.17,13.1806,2.6683,1
-30679519#0,339271853,339271846,20.77,13.334,1.5577,1
-30679519#1,339271846,339271853,19.76,13.334,1.4819,1
-30679520#1,339271860,336984471,39.22,11.3342,3.4603,1
-30679521#0,339271866,339271860,17.12,8.737,1.9595,1
-30679521#1,339271860,339271866,24.46,8.737,2.7996,1
-30679522#2,7367755780,339271874,248.02,10.0186,24.756,1
-30679523#6,533847513,339271876,256.2,13.1146,19.5355,1
-30679524#0,339271878,339271877,0.2,12.3543,0.0162,1
-30679524#1,339271877,339271878,33.48,12.3543,2.71,1
-30679525#1,339271892,339271891,47.76,12.5135,3.8167,1
-30679526#0,339271898,339271892,50.61,11.0127,4.5956,1
-30679526#1,339271892,339271898,53.42,11.0127,4.8508,1
-30679529#1,336984664,336984661,41.67,8.7775,4.7474,1
-30679530#1,339271914,339271913,101.82,10.5323,9.6674,1
-30679533,339271954,339271937,91.48,11.6095,7.8798,1
-30679534#0,339271954,339271943,57.26,9.7859,5.8513,1
-30679534#1,339271943,339271954,21.13,9.7859,2.1592,1
-30750853#2,1821035843,309711634,77.5,11.2539,6.8865,1
-30750853#4,306201582,1821035843,90.08,10.0015,9.0066,1
-30750859#2,340085930,cluster_13329700753_340085933,38.0,9.3705,4.0553,1
-30750861#2,340085935,340085934,165.23,10.491,15.7497,1
-30750863#4,340085945,340085938,112.06,11.4212,9.8116,1
-30750864#2,340085947,340085946,146.85,10.9459,13.416,1
-30750865,340085987,339573880,51.29,11.6385,4.4069,4
-30786240#3,1685306669,332419680,298.45,10.4566,28.5418,1
-30786267#1,1583473982,cluster_294298830_340433787,45.87,12.6326,3.6311,1
-30794361#2,292190577,340689482,74.98,11.7311,6.3916,1
-30794362#4,338450546,340689482,167.28,11.2631,14.852,1
-30794362#7,338450577,338450546,102.72,12.791,8.0307,1
-309238761#1,296266991,2099065320,47.81,9.1888,5.2031,1
-309843493#4,5689341088,297794591,139.29,10.2187,13.6309,2
-31026579#2,344967237,344967216,314.74,11.653,27.0094,1
-31026582#2,344967249,344967237,27.89,10.9857,2.5387,1
-31026585#1,344967278,344967276,216.39,10.5093,20.5903,1
-31026587#1,344967304,344967278,35.8,11.8293,3.0264,1
-31026587#2,344967278,344967304,10.45,11.8293,0.8834,1
-31026590#2,344967316,344967313,279.66,12.7027,22.0157,1
-31026593#2,344967328,344967326,33.76,12.7596,2.6458,1
-31026597#2,344967379,344967365,244.54,13.3327,18.3413,1
-31026598#1,344967444,344967379,66.5,9.198,7.2298,1
-31026598#4,344967385,344967444,69.1,11.1828,6.1791,1
-31026599#0,344967441,344967390,64.29,13.0087,4.9421,1
-31026599#2,344967393,344967441,65.52,10.1334,6.4657,1
-31026601#2,344967413,344967396,244.94,10.3429,23.682,1
-31026603#2,344967438,344967416,246.45,10.1114,24.3736,1
-31026604#2,344967444,344967441,134.96,11.7304,11.5051,1
-31026605#1,344967475,344967466,24.4,12.2858,1.986,1
-31026605#10,344967492,344967484,151.27,13.084,11.5615,1
-31026605#4,344967481,344967475,93.65,10.6092,8.8273,1
-31026605#5,344967484,344967481,17.38,13.3225,1.3046,1
-31026606#1,344967475,344967495,20.42,9.0564,2.2548,1
-31026607#4,9160868455,cluster_338450190_340085892,158.06,11.4029,13.8614,1
-31026608#11,338450199,338450328,194.68,11.9716,16.2618,1
-31026608#2,345084677,344967583,66.78,10.9109,6.1205,1
-31026608#4,cluster_345084660_345084663,345084677,45.13,8.7476,5.1591,1
-31026608#7,338450328,cluster_345084660_345084663,61.49,11.7424,5.2366,1
-31033125#3,cluster_345084660_345084663,1575070781,175.0,11.959,14.6333,1
-31033126#2,345084666,cluster_345084660_345084663,174.6,10.7114,16.3004,1
-31033127#2,345084677,1575070785,222.87,9.1383,24.3885,1
-31033127#5,345084675,345084677,176.0,10.2982,17.0903,1
-31033128#2,1549904502,345084681,107.07,8.4086,12.7333,1
-31033129#16,412689895,345084713,740.2,11.3533,65.1968,1
-31033130#2,1545816723,8241893540,110.22,13.0692,8.4336,1
-31033131#3,345084775,345084761,562.63,10.8572,51.8208,1
-31033132#2,345084797,345084778,420.12,9.2055,45.6378,1
-31033133#1,1914269560,345084800,184.45,10.0063,18.4334,1
-31033135#2,345084895,298826273,75.14,8.911,8.4323,1
-31033135#4,345084862,345084895,121.89,12.839,9.4937,1
-31033136#2,345084898,345084895,62.89,12.6866,4.9572,1
-31033137#2,299276352,345084900,191.55,10.6352,18.011,1
-31033138#1,345084903,299276339,102.31,12.6276,8.1021,1
-31033140#1,344967484,344967481,163.06,13.3225,12.2395,1
-31033144#0,345085090,345085049,394.03,8.5824,45.9112,1
-31033144#1,345085049,345085090,102.2,8.5824,11.9081,1
-31033147#1,345085051,345085049,33.6,12.908,2.603,1
-31033150#1,345085066,345085054,54.69,8.8974,6.1468,1
-31033157#1,345085090,345085081,41.86,10.55,3.9678,1
-31033159#18,30255449,345085110,552.58,12.3073,44.8986,1
-31033160#2,345085226,345085180,182.44,12.8596,14.187,1
-31033161#2,345085235,345085231,213.84,9.0985,23.5028,1
-31739757#4,421138189,416303252,71.43,8.9914,7.9442,1
-317847818#1,cluster_1489279437_1489279440_1489279442_3241620189_#3more,1489268449,48.08,11.2225,4.2843,1
-321232975,8192887980,4790263183,42.81,9.4185,4.5453,1
-32306734#3,363709175,363709174,169.78,11.0791,15.3243,1
-32306739#2,363709429,363709428,130.5,13.1156,9.95,1
-32306763#1,363711339,412684310,20.98,8.5023,2.4676,1
-32306804#0,331969125,363714030,32.4,13.4402,2.4107,1
-32306804#2,363714039,331969125,125.48,11.4925,10.9185,1
-32306908#2,411648955,412684194,92.75,10.7214,8.6509,1
-32306908#4,363716669,411648955,72.48,12.6665,5.7222,1
-32306908#7,363717148,363716669,294.19,10.0869,29.1655,1
-32306925#10,363716843,412684301,91.37,9.5811,9.5365,1
-32306925#2,412684305,1546157809,71.33,9.9055,7.201,1
-32306925#5,363717148,412684305,126.18,10.7734,11.7122,1
-32306925#6,412689889,363717148,29.13,13.2512,2.1983,1
-32306925#7,412684301,412689889,42.33,13.3254,3.1766,1
-32306929#10,cluster_363717360_412684304,412684301,294.34,8.8486,33.2639,1
-32306941#2,1810222135,cluster_363717360_412684304,123.46,12.2449,10.0825,1
-32306999#2,363719039,443127180,182.42,9.6926,18.8206,1
-32306999#5,363719043,363719039,130.3,9.6284,13.5328,1
-32307062#2,363719039,412689889,170.79,9.2729,18.4181,1
-32307175#1,363720368,443127185,46.78,8.3536,5.6,1
-32308211#3,280645659,8492049429,112.47,12.5794,8.9408,1
-32308273#3,443127193,442432394,257.38,11.0405,23.3123,1
-32308273#6,363728132,443127193,78.31,12.0348,6.507,1
-32308322#10,363719043,443127186,80.32,9.9546,8.0686,1
-32308322#3,363730874,443127183,79.4,9.3699,8.474,1
-32308322#6,363731229,363730874,129.91,13.0857,9.9276,1
-32308322#7,443127186,363731229,113.18,9.7187,11.6456,1
-32308708#2,363730874,443127193,124.35,10.5847,11.7481,1
-32308708#5,363730875,363730874,83.62,12.9758,6.4443,1
-32829040#8,408435647,369888510,379.12,11.3837,33.3039,1
-33188609#3,376116109,376045510,161.25,9.6801,16.6579,1
-33191795#1,376116109,376116378,138.45,8.9408,15.4853,1
-33191795#3,418996075,376116109,58.3,9.6738,6.0266,1
-33191795#6,376115785,418996075,204.74,13.2467,15.4559,1
-33191802#2,418996076,376115373,188.23,9.8616,19.0872,1
-33191802#7,376117044,418996076,206.9,11.9039,17.3809,1
-33191806#2,418996077,376117786,206.41,8.8335,23.3668,1
-33191806#5,376115090,418996077,169.79,10.8372,15.6673,1
-33191810#2,412689918,376114940,151.05,11.4782,13.1598,1
-33191810#5,376117839,412689918,201.28,12.9784,15.5089,1
-33191816#2,376119159,376119030,189.1,13.3185,14.1983,1
-33191823#2,418996075,418996076,83.58,11.9829,6.9749,1
-33191823#4,418996074,418996075,81.36,8.7503,9.2979,1
-33407419#4,380059648,380059947,134.2,12.6227,10.6316,1
-33407435#2,380059958,390608925,72.27,12.2847,5.8829,1
-33407435#4,380059947,380059958,178.75,12.1892,14.6647,1
-33407435#6,380060486,380059947,172.68,9.8108,17.6011,1
-33407445#4,380060112,387553807,361.27,13.0903,27.5983,1
-33407450#2,380060469,380060129,241.5,10.1767,23.7306,1
-33407472#2,380060112,380063488,92.44,9.3067,9.9327,1
-33580663#11,1553072112,369887847,109.61,10.9586,10.0022,1
-33580663#2,443127200,280645744,80.18,11.1503,7.1909,1
-33580663#4,443127199,443127200,77.91,12.4706,6.2475,1
-33580663#6,443127198,443127199,80.44,13.5729,5.9265,1
-33580663#8,369887847,443127198,94.03,12.1268,7.7539,1
-33827807#7,1623257629,297024084,109.42,10.9525,9.9905,2
-33833197#2,429385249,387552359,61.44,11.8865,5.1689,1
-33833197#3,297024112,429385249,46.18,11.3081,4.0838,1
-33833321,380063483,380060112,135.1,10.5486,12.8074,1
-33859797#2,411932233,411932239,68.9,12.7793,5.3915,1
-33859797#4,293911791,411932233,120.98,12.1562,9.9521,1
-33859797#6,442432398,293911791,69.61,10.1237,6.8759,1
-33859797#8,387944279,442432398,91.11,11.7185,7.7749,1
-33869037#1,328347026,328346878,130.04,9.1883,14.1528,1
-34023020,2466643837,329923351,56.42,11.5962,4.8654,1
-34209085#5,298584984,1514895831,129.08,11.3525,11.3702,1
-34439181#4,300153147,4250580079,117.03,12.6304,9.2658,1
-34850632#2,408435644,260316103,216.75,13.5792,15.9619,1
-350415486#2,309711609,418991447,95.19,12.621,7.5422,1
-350415490,3561667625,2090596137,86.13,12.0587,7.1426,1
-35115978#1,295699979,420326610,180.17,12.8998,13.9669,1
-351917200#2,250197471,250197481,75.24,11.4332,6.5808,1
-351917200#3,250197456,250197471,169.94,10.6162,16.0077,1
-351917200#5,250197486,250197456,119.12,11.7873,10.1058,1
-351917201#2,253114351,cluster_13130062297_13329700774_418993207_445219807_#1more,144.91,10.4586,13.8556,2
-351917201#3,9442789560,253114351,69.02,12.4667,5.5364,2
-351917202,416204116,416185189,248.56,9.2025,27.01,1
-35209941#3,412859589,412859588,277.19,9.6354,28.768,1
-353325198#2,8881878776,8881878777,25.86,13.2027,1.9587,1
-353325502#1,309711633,306201562,79.75,12.5555,6.3518,1
-353325502#2,330382612,309711633,21.51,12.4513,1.7275,1
-353325502#3,338450309,330382612,40.43,12.6252,3.2023,1
-353325502#5,295144850,338450309,123.1,12.948,9.5072,1
-353325503#3,295406662,287356560,320.33,12.8599,24.9091,2
-353325503#5,345084713,295406662,157.48,13.3965,11.7553,2
-353325503#8,293956368,345084713,167.86,13.2219,12.6956,2
-35501936#0,8616701655,416297011,71.88,11.0309,6.5163,1
-35501936#1,416297011,8616701655,43.09,11.0309,3.9063,1
-35502235#0,1762715583,416217235,26.58,12.6647,2.0987,1
-35502235#1,416217235,1762715583,31.44,12.6647,2.4825,1
-35502360#0,9934577770,416299449,0.29,11.8762,0.0244,1
-35502655#0,416247353,416246717,5.79,13.023,0.4446,1
-35502655#1,416246717,416247353,34.86,13.023,2.6768,1
-35502666#0,416246025,416226879,24.35,8.3649,2.911,1
-35502666#1,416226879,416246025,27.59,8.3649,3.2983,1
-35502789#0,416194769,416236167,25.21,10.8858,2.3159,1
-35502789#1,416236167,416194769,23.3,10.8858,2.1404,1
-35502947#2,443127200,416305910,228.3,9.181,24.8665,1
-35503038#1,416287733,416208085,84.75,11.7697,7.2007,1
-35503038#4,416186645,416287733,86.84,13.29,6.5342,1
-35503038#7,416288983,416186645,85.11,10.4635,8.134,1
-35503038#9,416256692,416288983,54.79,10.9097,5.0221,1
-35503437#2,416307389,416300591,133.21,10.1853,13.0787,1
-35503944#2,416285286,442755834,409.05,10.3479,39.5297,1
-35504005#2,443127194,442432398,206.26,10.0836,20.4551,1
-35504111#4,338450614,416214406,324.96,9.4457,34.403,1
-35504197#2,442399959,418988974,302.08,9.5947,31.4842,1
-35504314#1,1564571441,8971292136,242.31,9.9798,24.2801,1
-35504458#1,416200980,416201077,191.47,10.4505,18.3216,2
-35504517#0,416262616,416239624,82.73,8.9403,9.2536,1
-35504517#2,442760436,416262616,80.11,11.1057,7.2134,1
-35504724#2,416224607,416186645,86.3,10.8626,7.9447,1
-35504724#4,421162254,416224607,210.95,12.6154,16.7216,1
-35504814#0,416184890,416260625,53.89,9.7928,5.503,1
-35504814#1,416299177,416184890,40.92,12.1627,3.3644,1
-35504814#2,416272373,416299177,70.54,12.5667,5.6133,1
-35504814#5,298511555,416272373,84.95,12.2484,6.9356,1
-35504887#1,1594214801,418988947,70.6,11.3984,6.1939,1
-35504887#3,1594214784,1594214801,134.5,10.2354,13.1406,1
-35504887#4,416219720,1594214784,83.75,10.4611,8.0058,1
-35504887#6,416257325,416219720,177.1,9.6925,18.2718,1
-35505055#1,418995332,416184890,221.12,10.44,21.1802,1
-35505225#2,418988944,416286375,212.25,13.2598,16.007,1
-35505327#2,416235300,418988941,86.81,10.3279,8.4054,1
-35505327#5,416210563,416235300,85.72,9.3676,9.1507,1
-35505710#1,416285961,499953664,82.62,12.7556,6.4771,1
-35505710#10,416280816,416295135,64.62,12.5004,5.1695,1
-35505710#2,416222177,416285961,60.91,10.0021,6.0897,1
-35505710#4,420326605,416222177,158.41,10.8174,14.644,1
-35505710#8,416295135,420326605,114.85,8.4016,13.6701,1
-35505775#2,416240094,418988969,149.72,8.469,17.6786,1
-35506125#1,416204338,416306360,60.94,10.8614,5.6107,1
-35506125#11,295704979,416204338,110.69,10.8415,10.2099,1
-35506519#1,416191189,442755844,117.33,10.9918,10.6743,1
-35506668#1,416236167,416285286,21.16,8.3846,2.5237,1
-35507445#2,420326610,420326608,138.75,11.5926,11.9688,1
-35507785#3,416257066,416305687,198.03,13.4163,14.7604,1
-35507931#2,418988939,1594214788,308.1,12.0856,25.4931,1
-35508767#3,457749580,416301252,150.52,11.2643,13.3626,1
-35508824#3,442399964,416259404,75.28,10.8973,6.9081,1
-35509181#1,416295938,416219191,214.2,10.5145,20.3718,1
-35509311#0,416245143,416232528,19.94,11.8543,1.6821,1
-35509311#2,416208856,416245143,56.24,13.0883,4.297,1
-35509427#2,418988942,418988934,344.91,13.4738,25.5986,1
