edge_id,from_node,to_node,length_m,speed_mps,drive_time_s,num_lanes
-30368666#0,335034245,335034220,29.18,7.314,3.9896,1
-30368666#1,335034220,335034245,19.52,7.3139,2.6689,1
-30387736#2,396314667,299391259,77.25,9.1442,8.448,2
-30518900#3,338849150,336984409,129.16,5.4839,23.5525,1
-30518900#6,336984417,338849150,223.97,5.4839,40.8413,1
-30518900#9,336984427,336984417,131.69,5.4839,24.0138,1
-30518902#1,299045598,cluster_114197503_302857854,165.7,5.4839,30.2157,1
-30518902#2,336984471,299045598,80.34,5.4839,14.6502,1
-30518902#3,339271844,336984471,82.79,5.4839,15.0969,1
-30518902#5,336984463,339271844,101.8,5.4839,18.5634,1
-30518907#0,336984577,336984595,17.81,5.4839,3.2477,1
-30518907#2,339271876,336984577,75.9,5.4839,13.8404,1
-30518907#5,336984585,339271876,76.83,5.4839,14.0101,1
-30518907#7,336984582,336984585,13.22,5.4841,2.4106,1
-30518910#1,336984635,114197545,45.83,7.3141,6.266,1
-30518912#1,336984664,336984668,154.12,7.3141,21.0717,1
-30518912#3,338449445,336984664,44.84,7.3141,6.1306,1
-30518912#4,336984675,338449445,60.54,7.3142,8.2771,1
-30518912#5,338449550,336984675,83.42,7.314,11.4055,1
-30518912#7,338449442,338449550,85.78,7.3141,11.7281,1
-30607757#2,338449449,338449445,76.71,7.3141,10.488,1
-30607757#4,338449471,338449449,244.17,7.3141,33.3835,1
-30607757#5,4781390282,338449471,70.76,7.3141,9.6744,1
-30607760#2,338449449,338449471,418.93,7.3141,57.2772,1
-30607763,338449576,338449550,284.76,7.3141,38.9332,1
-30607767#0,338449619,338449576,26.23,7.3141,3.5862,1
-30607767#1,338449576,338449619,33.9,7.3141,4.6349,1
-30607769#4,336984582,338449983,258.28,5.4839,47.0977,1
-30607771,338450002,338450000,51.49,5.4839,9.3893,1
-30607772#0,338450030,338450002,12.28,5.4839,2.2393,1
-30607772#1,338450002,338450030,12.61,5.484,2.2994,1
-30607774,338450075,336984625,37.55,5.4839,6.8473,1
-30607775#0,338450088,338450075,11.39,5.4841,2.0769,1
-30607775#1,338450075,338450088,12.9,5.484,2.3523,1
-30607776#1,339271891,336984675,130.66,7.3141,17.8642,1
-30607776#2,338450120,339271891,57.1,7.3141,7.8068,1
-30607781,338450275,338450274,34.27,7.3141,4.6855,1
-30607782#0,338450288,338450275,18.8,7.314,2.5704,1
-30607782#1,338450275,338450288,17.44,7.3139,2.3845,1
-30607783#1,338450311,338450309,75.87,7.314,10.3732,1
-30607783#3,1821035843,338450311,78.25,7.3141,10.6985,1
-30607783#5,338450312,1821035843,79.76,7.3141,10.905,1
-30607783#7,cluster_338450310_340085901,338450312,104.8,7.3141,14.3285,1
-30607784#1,338450313,338450312,37.44,7.3142,5.1188,1
-30607785#5,1822055188,302857880,143.3,5.4839,26.131,1
-30607785#7,12054185208,1822055188,104.89,5.4839,19.1268,1
-30607787#2,1801260560,338450316,146.64,5.4839,26.7399,1
-30607787#8,cluster_338450317_7617097819,1801260560,205.4,5.4839,37.455,1
-30607790#2,338450328,1573617448,131.42,7.3141,17.9681,1
-30607790#6,338450331,338450328,176.19,7.3141,24.0892,1
-30607791#1,345084666,338450331,65.07,7.314,8.8966,1
-30607791#5,345084675,345084666,61.87,7.314,8.4591,1
-30607791#7,338450360,345084675,65.08,7.3141,8.8979,1
-30607793,338450404,338450403,20.12,7.314,2.7509,1
-30607795#3,338450433,338450430,169.48,7.3141,23.1717,1
-30607796#3,338450436,338450435,189.75,7.3141,25.9431,1
-30607797#2,338450371,338450368,66.14,7.3141,9.0428,1
-30607798#3,cluster_290577261_541208434,338450452,321.36,7.3141,43.9372,1
-30607802#1,517706894,338450486,80.3,7.3141,10.9788,1
-30607802#4,418988956,517706894,246.25,7.3141,33.6679,1
-30607804#0,418988956,338450522,62.82,7.314,8.589,1
-30607804#3,418988957,418988956,74.51,7.3141,10.1872,1
-30607805#0,338450553,338450550,9.15,7.3141,1.251,1
-30607805#4,338450564,338450553,304.08,7.3141,41.5745,1
-30607805#5,338450575,338450564,12.08,7.3141,1.6516,1
-30607805#6,340689482,338450575,19.44,7.314,2.6579,1
-30607807#0,2734621771,331969537,35.93,7.3141,4.9124,1
-30607807#1,331969537,2734621771,25.9,7.3141,3.5411,1
-30607808#2,cluster_363717360_412684304,338450586,78.29,7.3141,10.704,1
-30607808#5,363716669,cluster_363717360_412684304,88.84,7.3141,12.1464,1
-30607808#7,412684309,363716669,125.97,7.3141,17.2229,1
-30607809#3,338450614,338450640,306.39,9.1443,33.5063,1
-30607809#4,8386062664,338450614,281.11,9.1443,30.7417,1
-30614606#1,338450214,338450199,48.76,7.3142,6.6665,1
-30672672#2,7367755780,339204563,92.86,5.4839,16.9332,1
-30672672#6,533847516,7367755780,83.86,5.4839,15.2919,1
-30672672#7,533847513,533847516,76.78,5.4839,14.001,1
-30672672#8,338449983,533847513,100.07,5.4839,18.2479,1
-30679512#3,7463948896,339271792,130.38,5.4839,23.775,1
-30679513#2,2105727179,339271794,239.13,5.4839,43.6057,1
-30679513#6,339271796,2105727179,128.57,5.4839,23.445,1
-30679514#2,339271801,339271797,260.21,5.4839,47.4497,1
-30679516#1,339271826,336984436,158.48,5.4839,28.899,1
-30679517#0,339271833,339271826,32.82,5.4839,5.9848,1
-30679517#1,339271826,339271833,34.63,5.4839,6.3149,1
-30679518#1,339271846,339271844,35.17,5.4839,6.4133,1
-30679519#0,339271853,339271846,20.77,5.484,3.7874,1
-30679519#1,339271846,339271853,19.76,5.484,3.6032,1
-30679520#1,339271860,336984471,39.22,5.4839,7.1518,1
-30679521#0,339271866,339271860,17.12,5.484,3.1218,1
-30679521#1,339271860,339271866,24.46,5.4838,4.4604,1
-30679522#2,7367755780,339271874,248.02,5.4839,45.2268,1
-30679523#6,533847513,339271876,256.2,5.4839,46.7184,1
-30679524#0,339271878,339271877,0.2,5.4795,0.0365,1
-30679524#1,339271877,339271878,33.48,5.4839,6.1051,1
-30679525#1,339271892,339271891,47.76,7.3142,6.5298,1
-30679526#0,339271898,339271892,50.61,7.314,6.9196,1
-30679526#1,339271892,339271898,53.42,7.3141,7.3037,1
-30679529#1,336984664,336984661,41.67,7.314,5.6973,1
-30679530#1,339271914,339271913,101.82,7.3141,13.9211,1
-30679533,339271954,339271937,91.48,7.3141,12.5073,1
-30679534#0,339271954,339271943,57.26,7.3141,7.8287,1
-30679534#1,339271943,339271954,21.13,7.3139,2.889,1
-30750853#2,1821035843,309711634,77.5,7.3141,10.596,1
-30750853#4,306201582,1821035843,90.08,7.3141,12.3159,1
-30750859#2,340085930,cluster_13329700753_340085933,38.0,7.3142,5.1954,1
-30750861#2,340085935,340085934,165.23,5.4839,30.1299,1
-30750863#4,340085945,340085938,112.06,5.4839,20.4343,1
-30750864#2,340085947,340085946,146.85,5.4839,26.7784,1
-30750865,340085987,339573880,51.29,9.1442,5.609,4
-30786240#3,1685306669,332419680,298.45,7.3141,40.8049,1
-30786267#1,1583473982,cluster_294298830_340433787,45.87,5.4839,8.3645,1
-30794361#2,292190577,340689482,74.98,7.3141,10.2515,1
-30794362#4,338450546,340689482,167.28,7.3141,22.8709,1
-30794362#7,338450577,338450546,102.72,7.3141,14.0441,1
-309238761#1,296266991,2099065320,47.81,7.3141,6.5367,1
-309843493#4,5689341088,297794591,139.29,9.1442,15.2326,2
-31026579#2,344967237,344967216,314.74,7.3141,43.032,1
-31026582#2,344967249,344967237,27.89,7.3139,3.8133,1
-31026585#1,344967278,344967276,216.39,7.3141,29.5853,1
-31026587#1,344967304,344967278,35.8,7.3142,4.8946,1
-31026587#2,344967278,344967304,10.45,7.3138,1.4288,1
-31026590#2,344967316,344967313,279.66,7.3141,38.2358,1
-31026593#2,344967328,344967326,33.76,7.3142,4.6157,1
-31026597#2,344967379,344967365,244.54,7.3141,33.4341,1
-31026598#1,344967444,344967379,66.5,7.314,9.0921,1
-31026598#4,344967385,344967444,69.1,7.3141,9.4475,1
-31026599#0,344967441,344967390,64.29,7.3141,8.7899,1
-31026599#2,344967393,344967441,65.52,7.3141,8.9581,1
-31026601#2,344967413,344967396,244.94,7.3141,33.4888,1
-31026603#2,344967438,344967416,246.45,7.3141,33.6952,1
-31026604#2,344967444,344967441,134.96,7.3141,18.4521,1
-31026605#1,344967475,344967466,24.4,7.3141,3.336,1
-31026605#10,344967492,344967484,151.27,7.3141,20.6821,1
-31026605#4,344967481,344967475,93.65,7.3141,12.804,1
-31026605#5,344967484,344967481,17.38,7.3139,2.3763,1
-31026606#1,344967475,344967495,20.42,7.314,2.7919,1
-31026607#4,9160868455,cluster_338450190_340085892,158.06,7.3141,21.6103,1
-31026608#11,338450199,338450328,194.68,7.3141,26.6172,1
-31026608#2,345084677,344967583,66.78,7.3141,9.1303,1
-31026608#4,cluster_345084660_345084663,345084677,45.13,7.3141,6.1703,1
-31026608#7,338450328,cluster_345084660_345084663,61.49,7.3141,8.4071,1
-31033125#3,cluster_345084660_345084663,1575070781,175.0,7.3141,23.9265,1
-31033126#2,345084666,cluster_345084660_345084663,174.6,7.3141,23.8718,1
-31033127#2,345084677,1575070785,222.87,7.3141,30.4713,1
-31033127#5,345084675,345084677,176.0,7.3141,24.0632,1
-31033128#2,1549904502,345084681,107.07,7.3141,14.6389,1
-31033129#16,412689895,345084713,740.2,7.3141,101.2021,1
-31033130#2,1545816723,8241893540,110.22,5.4839,20.0988,1
-31033131#3,345084775,345084761,562.63,7.3141,76.9243,1
-31033132#2,345084797,345084778,420.12,7.3141,57.4399,1
-31033133#1,1914269560,345084800,184.45,7.3141,25.2185,1
-31033135#2,345084895,298826273,75.14,7.314,10.2734,1
-31033135#4,345084862,345084895,121.89,7.3141,16.6651,1
-31033136#2,345084898,345084895,62.89,7.3141,8.5985,1
-31033137#2,299276352,345084900,191.55,7.3141,26.1892,1
-31033138#1,345084903,299276339,102.31,7.3141,13.9881,1
-31033140#1,344967484,344967481,163.06,7.3141,22.294,1
-31033144#0,345085090,345085049,394.03,7.3141,53.8727,1
-31033144#1,345085049,345085090,102.2,7.3141,13.973,1
-31033147#1,345085051,345085049,33.6,7.314,4.5939,1
-31033150#1,345085066,345085054,54.69,7.314,7.4774,1
-31033157#1,345085090,345085081,41.86,7.3141,5.7232,1
-31033159#18,30255449,345085110,552.58,7.3141,75.5502,1
-31033160#2,345085226,345085180,182.44,7.3141,24.9436,1
-31033161#2,345085235,345085231,213.84,7.3141,29.2367,1
-31739757#4,421138189,416303252,71.43,7.3142,9.766,1
-317847818#1,cluster_1489279437_1489279440_1489279442_3241620189_#3more,1489268449,48.08,7.3141,6.5736,1
-321232975,8192887980,4790263183,42.81,7.3141,5.8531,1
-32306734#3,363709175,363709174,169.78,7.3141,23.2127,1
-32306739#2,363709429,363709428,130.5,7.3141,17.8423,1
-32306763#1,363711339,412684310,20.98,7.3139,2.8685,1
-32306804#0,331969125,363714030,32.4,7.3141,4.4298,1
-32306804#2,363714039,331969125,125.48,7.3141,17.1559,1
-32306908#2,411648955,412684194,92.75,7.3141,12.681,1
-32306908#4,363716669,411648955,72.48,7.314,9.9097,1
-32306908#7,363717148,363716669,294.19,7.3141,40.2223,1
-32306925#10,363716843,412684301,91.37,7.3141,12.4923,1
-32306925#2,412684305,1546157809,71.33,7.3141,9.7524,1
-32306925#5,363717148,412684305,126.18,7.3141,17.2516,1
-32306925#6,412689889,363717148,29.13,7.3139,3.9828,1
-32306925#7,412684301,412689889,42.33,7.314,5.7875,1
-32306929#10,cluster_363717360_412684304,412684301,294.34,7.3141,40.2428,1
-32306941#2,1810222135,cluster_363717360_412684304,123.46,7.3141,16.8797,1
-32306999#2,363719039,443127180,182.42,7.3141,24.9409,1
-32306999#5,363719043,363719039,130.3,7.3141,17.815,1
-32307062#2,363719039,412689889,170.79,7.3141,23.3508,1
-32307175#1,363720368,443127185,46.78,7.3142,6.3958,1
-32308211#3,280645659,8492049429,112.47,7.3141,15.3772,1
-32308273#3,443127193,442432394,257.38,7.3141,35.1896,1
-32308273#6,363728132,443127193,78.31,7.3141,10.7067,1
-32308322#10,363719043,443127186,80.32,7.3141,10.9815,1
-32308322#3,363730874,443127183,79.4,7.3141,10.8557,1
-32308322#6,363731229,363730874,129.91,7.3141,17.7617,1
-32308322#7,443127186,363731229,113.18,7.3141,15.4742,1
-32308708#2,363730874,443127193,124.35,7.3141,17.0014,1
-32308708#5,363730875,363730874,83.62,7.314,11.4328,1
-32829040#8,408435647,369888510,379.12,7.3141,51.8342,1
-33188609#3,376116109,376045510,161.25,7.3141,22.0466,1
-33191795#1,376116109,376116378,138.45,7.3141,18.9292,1
-33191795#3,418996075,376116109,58.3,7.3141,7.9709,1
-33191795#6,376115785,418996075,204.74,7.3141,27.9925,1
-33191802#2,418996076,376115373,188.23,7.3141,25.7353,1
-33191802#7,376117044,418996076,206.9,7.3141,28.2879,1
-33191806#2,418996077,376117786,206.41,7.3141,28.221,1
-33191806#5,376115090,418996077,169.79,7.3141,23.2141,1
-33191810#2,412689918,376114940,151.05,7.3141,20.652,1
-33191810#5,376117839,412689918,201.28,7.3141,27.5195,1
-33191816#2,376119159,376119030,189.1,7.3141,25.8542,1
-33191823#2,418996075,418996076,83.58,7.3141,11.4273,1
-33191823#4,418996074,418996075,81.36,7.3141,11.1237,1
-33407419#4,380059648,380059947,134.2,7.3141,18.3482,1
-33407435#2,380059958,390608925,72.27,7.314,9.881,1
-33407435#4,380059947,380059958,178.75,7.3141,24.4391,1
-33407435#6,380060486,380059947,172.68,7.3141,23.6093,1
-33407445#4,380060112,387553807,361.27,7.3141,49.3938,1
-33407450#2,380060469,380060129,241.5,7.3141,33.0185,1
-33407472#2,380060112,380063488,92.44,7.3141,12.6386,1
-33580663#11,1553072112,369887847,109.61,7.3141,14.9862,1
-33580663#2,443127200,280645744,80.18,7.3141,10.9624,1
-33580663#4,443127199,443127200,77.91,7.3141,10.6521,1
-33580663#6,443127198,443127199,80.44,7.3141,10.9979,1
-33580663#8,369887847,443127198,94.03,7.3142,12.8559,1
-33827807#7,1623257629,297024084,109.42,9.1442,11.966,2
-33833197#2,429385249,387552359,61.44,7.314,8.4003,1
-33833197#3,297024112,429385249,46.18,7.3141,6.3138,1
-33833321,380063483,380060112,135.1,7.3141,18.4712,1
-33859797#2,411932233,411932239,68.9,7.3141,9.4202,1
-33859797#4,293911791,411932233,120.98,7.3141,16.5407,1
-33859797#6,442432398,293911791,69.61,7.3141,9.5172,1
-33859797#8,387944279,442432398,91.11,7.3141,12.4568,1
-33869037#1,328347026,328346878,130.04,7.3141,17.7794,1
-34023020,2466643837,329923351,56.42,7.3141,7.7139,1
-34209085#5,298584984,1514895831,129.08,7.3141,17.6482,1
-34439181#4,300153147,4250580079,117.03,7.3141,16.0007,1
-34850632#2,408435644,260316103,216.75,7.3141,29.6347,1
-350415486#2,309711609,418991447,95.19,7.314,13.0147,1
-350415490,3561667625,2090596137,86.13,7.3141,11.7759,1
-35115978#1,295699979,420326610,180.17,7.3141,24.6333,1
-351917200#2,250197471,250197481,75.24,5.4839,13.7201,1
-351917200#3,250197456,250197471,169.94,5.4839,30.9889,1
-351917200#5,250197486,250197456,119.12,5.4839,21.7217,1
-351917201#2,253114351,cluster_13130062297_13329700774_418993207_445219807_#1more,144.91,9.1443,15.8471,2
-351917201#3,9442789560,253114351,69.02,9.1444,7.5478,2
-351917202,416204116,416185189,248.56,9.1443,27.1821,1
-35209941#3,412859589,412859588,277.19,7.3141,37.8981,1
-353325198#2,8881878776,8881878777,25.86,7.3142,3.5356,1
-353325502#1,309711633,306201562,79.75,7.3141,10.9036,1
-353325502#2,330382612,309711633,21.51,7.3141,2.9409,1
-353325502#3,338450309,330382612,40.43,7.3141,5.5277,1
-353325502#5,295144850,338450309,123.1,7.3141,16.8305,1
-353325503#3,295406662,287356560,320.33,9.1443,35.0307,2
-353325503#5,345084713,295406662,157.48,9.1442,17.2218,2
-353325503#8,293956368,345084713,167.86,9.1442,18.357,2
-35501936#0,8616701655,416297011,71.88,9.1443,7.8606,1
-35501936#1,416297011,8616701655,43.09,9.1443,4.7122,1
-35502235#0,1762715583,416217235,26.58,7.3143,3.634,1
-35502235#1,416217235,1762715583,31.44,7.314,4.2986,1
-35502360#0,9934577770,416299449,0.29,7.3232,0.0396,1
-35502655#0,416247353,416246717,5.79,9.1455,0.6331,1
-35502655#1,416246717,416247353,34.86,9.1443,3.8122,1
-35502666#0,416246025,416226879,24.35,7.3141,3.3292,1
-35502666#1,416226879,416246025,27.59,7.3142,3.7721,1
-35502789#0,416194769,416236167,25.21,9.144,2.757,1
-35502789#1,416236167,416194769,23.3,9.1441,2.5481,1
-35502947#2,443127200,416305910,228.3,9.1443,24.9665,1
-35503038#1,416287733,416208085,84.75,7.314,11.5873,1
-35503038#4,416186645,416287733,86.84,7.3141,11.873,1
-35503038#7,416288983,416186645,85.11,7.3141,11.6365,1
-35503038#9,416256692,416288983,54.79,7.3141,7.491,1
-35503437#2,416307389,416300591,133.21,7.3141,18.2128,1
-35503944#2,416285286,442755834,409.05,9.1443,44.733,1
-35504005#2,443127194,442432398,206.26,7.3141,28.2005,1
-35504111#4,338450614,416214406,324.96,9.1443,35.537,1
-35504197#2,442399959,418988974,302.08,7.3141,41.3011,1
-35504314#1,1564571441,8971292136,242.31,9.1443,26.4986,1
-35504458#1,416200980,416201077,191.47,7.3141,26.1782,2
-35504517#0,416262616,416239624,82.73,7.3141,11.311,1
-35504517#2,442760436,416262616,80.11,7.3141,10.9528,1
-35504724#2,416224607,416186645,86.3,7.3141,11.7992,1
-35504724#4,421162254,416224607,210.95,7.3141,28.8416,1
-35504814#0,416184890,416260625,53.89,7.3141,7.368,1
-35504814#1,416299177,416184890,40.92,7.3141,5.5947,1
-35504814#2,416272373,416299177,70.54,7.3141,9.6444,1
-35504814#5,298511555,416272373,84.95,7.3141,11.6146,1
-35504887#1,1594214801,418988947,70.6,7.3141,9.6526,1
-35504887#3,1594214784,1594214801,134.5,7.3141,18.3892,1
-35504887#4,416219720,1594214784,83.75,7.314,11.4506,1
-35504887#6,416257325,416219720,177.1,7.3141,24.2136,1
-35505055#1,418995332,416184890,221.12,7.3141,30.2321,1
-35505225#2,418988944,416286375,212.25,7.3141,29.0193,1
-35505327#2,416235300,418988941,86.81,7.3141,11.8689,1
-35505327#5,416210563,416235300,85.72,7.3141,11.7199,1
-35505710#1,416285961,499953664,82.62,7.3142,11.2959,1
-35505710#10,416280816,416295135,64.62,7.3141,8.835,1
-35505710#2,416222177,416285961,60.91,7.3141,8.3277,1
-35505710#4,420326605,416222177,158.41,7.3141,21.6582,1
-35505710#8,416295135,420326605,114.85,7.3141,15.7025,1
-35505775#2,416240094,418988969,149.72,7.3141,20.47,1
-35506125#1,416204338,416306360,60.94,7.3141,8.3318,1
-35506125#11,295704979,416204338,110.69,7.3141,15.1338,1
-35506519#1,416191189,442755844,117.33,7.3141,16.0417,1
-35506668#1,416236167,416285286,21.16,9.1443,2.314,1
-35507445#2,420326610,420326608,138.75,7.3141,18.9702,1
-35507785#3,416257066,416305687,198.03,5.4839,36.111,1
-35507931#2,418988939,1594214788,308.1,7.3141,42.1243,1
-35508767#3,457749580,416301252,150.52,7.3141,20.5795,1
-35508824#3,442399964,416259404,75.28,7.3141,10.2925,1
-35509181#1,416295938,416219191,214.2,7.3141,29.2859,1
-35509311#0,416245143,416232528,19.94,7.3139,2.7263,1
-35509311#2,416208856,416245143,56.24,7.3141,7.6893,1
-35509427#2,418988942,418988934,344.91,7.3141,47.157,1
-35509427#5,1594214797,418988942,86.99,7.3141,11.8935,1
-35509427#6,416300591,1594214797,85.35,7.3141,11.6693,1
-35509427#9,1594214801,416300591,80.97,7.3141,11.0704,1
-35509537#1,416268383,338450614,80.99,9.1443,8.8569,1
-35509748#3,7369426378,442760456,74.6,7.3141,10.1995,1
-35509802,1772228771,416294844,25.62,7.3141,3.5028,1
-35509900#1,416297011,420326318,103.58,9.1442,11.3274,1
-35509922,416265977,442760435,338.05,7.3141,46.219,1
-35510130#2,416210474,443127188,256.87,7.3141,35.1199,1
-35510324#4,442760425,442760426,141.63,7.3141,19.3641,1
-35510492#2,416304448,442755843,121.48,7.3141,16.6091,1
-35510492#5,442755846,416304448,123.2,7.3141,16.8442,1
-35510706#5,421138189,1772228771,271.86,9.1442,29.7302,1
-35510765#2,442435097,280645611,229.23,9.1443,25.0682,1
-35510905#5,421163789,416232528,108.88,7.3141,14.8864,1
-35511264#2,416294905,442435099,208.02,9.1443,22.7487,1
-35511264#5,1592064284,416294905,280.84,9.1442,30.7123,1
-35511497#1,416215049,416226879,43.17,7.3141,5.9023,1
-35511739#2,416305910,443127197,248.89,5.4839,45.3855,1
-35512061#1,416196556,416217136,111.22,7.3141,15.2063,1
-35512488#1,416301252,457749583,66.66,7.3141,9.1139,1
-35512488#2,416243573,416301252,65.73,7.3141,8.9868,1
-35512857#2,416295135,442755853,180.43,7.3141,24.6688,1
-35512976#1,1677703264,cluster_418988971_442399961,39.94,7.3139,5.4608,1
-35512976#3,1543039530,1677703264,49.29,7.3141,6.739,1
-35513523#2,443127198,416277132,274.49,7.3141,37.529,1
-35514338#2,416266906,416261016,339.86,9.1442,37.1666,1
-35515132#2,416288983,421146126,130.21,7.3141,17.8027,1
-35515132#5,416243489,416288983,86.34,7.314,11.8047,1
-35515139#2,416280816,1349947413,182.13,7.3141,24.9012,1
-35515169,416194867,416246717,42.39,9.1444,4.6356,1
-35515192#2,418988945,416287016,213.23,7.3141,29.1533,1
-35515205#2,416235300,10220643198,87.24,7.3141,11.9277,1
-35515205#5,416218655,416235300,140.16,7.3141,19.1631,1
-35515353#2,418996074,416219955,219.85,7.3141,30.0585,1
-35515548#3,8241884467,418988968,141.95,7.3141,19.4078,1
-35515662#2,418988941,418988931,241.71,7.3141,33.0472,1
-35516324#1,416265977,442760437,360.95,7.3141,49.3499,1
-35516433#1,cluster_416197277_8905697076,416303252,109.53,7.3141,14.9752,1
-35516433#3,416250744,cluster_416197277_8905697076,94.85,7.314,12.9682,1
-35516433#5,442760458,416250744,119.51,7.3141,16.3397,1
-35516545#3,cluster_416197277_8905697076,cluster_2144935908_416273779,87.5,7.3141,11.9632,1
-35516874#2,416240094,418988966,106.32,7.3141,14.5364,1
-35516874#4,418988970,416240094,103.1,7.3141,14.0961,1
-35516880#2,1578545678,1578545606,88.71,7.3141,12.1287,1
-35516880#4,1647504605,1578545678,88.72,7.3141,12.13,1
-35517427#2,416267212,416204578,121.71,7.3141,16.6405,1
-35517856#1,416262616,416265977,34.26,7.3141,4.6841,1
-35517912#3,416267212,443127192,132.46,7.3141,18.1103,1
-35517914#2,416201533,416269081,270.63,9.1443,29.5956,1
-35518539#3,457749581,416243573,138.26,7.3141,18.9032,1
-35518567#1,442399967,416219358,108.47,7.3141,14.8303,1
-35519010#2,416185307,418996078,52.9,7.314,7.2327,1
-35519046#0,416295938,416279646,150.32,7.3141,20.5522,1
-35519046#2,416257066,416295938,68.78,7.3141,9.4037,1
-35519046#5,442399965,416257066,214.75,7.3141,29.3611,1
-35519086#1,442399968,416217235,49.05,7.3141,6.7062,1
-35519180#1,416245143,416191302,101.47,7.3141,13.8732,1
-35519216#3,457749578,416244990,88.13,7.3141,12.0494,1
-35519826#2,443127187,416201966,105.77,7.3141,14.4612,1
-35519981#1,416190298,416239712,99.66,7.3141,13.6258,1
-35519981#3,418988947,416190298,96.92,7.3141,13.2512,1
-35520319#1,416299449,416269424,79.19,7.3141,10.827,1
-35520333#4,416215119,416259404,254.0,7.3141,34.7275,1
-35520391#1,416191760,416294155,222.17,7.3141,30.3756,1
-35521005#1,416201966,418991454,70.2,7.3141,9.5979,1
-35521005#3,418988962,416201966,198.42,7.3141,27.1285,1
-35521005#7,418988963,418988962,287.15,7.3141,39.2599,1
-35521429#1,416235919,416302362,119.59,7.3141,16.3507,1
-35521441#2,416277599,416215119,140.54,7.3141,19.215,1
-35521820#2,416269476,443127196,227.26,5.4839,41.4412,1
-35521862#2,442760429,416211832,259.37,7.3141,35.4617,1
-35521885#2,416259148,416261016,227.84,9.1442,24.9163,1
-35521885#4,416231955,416259148,158.74,9.1442,17.3596,1
-35522154#2,416277132,443127195,205.66,5.4839,37.5024,1
-35522795#2,306013433,292190541,319.19,7.3141,43.6405,1
-35523083,442435101,442435100,357.32,9.1443,39.0759,1
-35523267#2,442760432,442760433,195.05,7.3141,26.6678,1
-35523715,416185189,416208981,98.16,7.3141,13.4207,1
-35523751#1,416289981,416299177,208.04,7.3141,28.4438,1
-35523966#2,416187388,416294572,94.4,5.4839,17.2139,2
-35523966#5,416294155,416187388,99.11,5.4839,18.0729,2
-35524051#1,416204116,416208981,206.6,9.1443,22.5934,1
-35524051#2,445219810,416204116,80.07,9.1442,8.7564,1
-35524696#1,442435098,416269081,178.78,9.1443,19.551,1
-35525342#2,442755836,416276102,134.77,7.3141,18.4261,1
-35525879#2,418988959,418988958,80.32,7.3141,10.9815,1
-35526043#0,416215049,418988949,123.83,7.3141,16.9303,1
-35526043#2,421155707,416215049,113.43,7.3141,15.5084,1
-35526077#3,443127191,416267212,170.87,7.3141,23.3617,1
-35526525#1,416271216,416203321,59.27,7.3141,8.1035,1
-35526525#3,298513378,416271216,80.82,7.3141,11.0499,1
-35526795#1,416208011,1947591826,47.08,7.3141,6.4369,1
-35527015#1,438109755,416186844,79.52,7.3141,10.8722,1
-35527211#4,1578545606,cluster_418988971_442399961,191.7,7.3141,26.2097,1
-35527781#2,416194867,442755833,146.27,9.1443,15.9958,1
-35528156#1,416297115,cluster_420326593_420326614,56.89,7.3141,7.7781,1
-35528376#3,442755844,4318773471,86.01,7.3141,11.7595,1
-35528536#4,416185950,442760444,165.48,7.3141,22.6249,1
-35529017#1,442399966,416261099,125.44,7.3141,17.1504,1
-35529097#2,418988946,416243489,212.36,7.3141,29.0344,1
-35529162#1,416206834,416305403,152.55,7.3141,20.8571,1
-35529472#2,416204578,443127189,259.62,7.3141,35.4958,1
-35529504#1,420326612,416299582,86.67,7.314,11.8498,1
-35531589#6,1947591826,416214406,307.03,7.3141,41.978,1
-35531648#2,442399962,1578545678,161.19,7.3141,22.0384,1
-35531885#2,416257424,416225216,86.46,7.314,11.8211,1
-35532870#1,2190611546,416237495,99.16,7.3141,13.5574,1
-35532933#2,443127199,416269476,251.62,7.3141,34.4022,1
-35533113#2,420326597,420326601,217.74,7.3141,29.77,1
-35533443#2,442760431,442760434,186.02,7.3141,25.4332,1
-35533524#5,416291637,298509028,238.21,7.3141,32.5686,1
-35534073,416194867,1605629364,134.38,9.1442,14.6956,1
-35837379#5,416204338,cluster_376119854_418996073_8190304826,209.18,7.3141,28.5996,1
-35837380#3,340433857,418996072,116.92,9.1442,12.7862,2
-35837380#4,6835825382,340433857,37.56,9.1442,4.1075,2
-35837482#1,280645641,418996081,49.03,7.3142,6.7034,2
-35837483#1,416294905,331969654,80.18,9.1442,8.7684,1
-35837483#2,416259148,416294905,77.45,9.1441,8.4699,1
-35837483#5,416266906,416259148,183.68,9.1443,20.0869,1
-35837483#6,442435101,416266906,147.54,9.1443,16.1347,1
-35837483#7,442435102,442435101,221.09,9.1443,24.178,1
-360060392#2,333850655,298825562,222.53,7.3141,30.4249,1
-360060393#1,298825558,333850655,66.14,7.3141,9.0428,1
-360060396#0,335952330,333850662,51.25,7.314,7.0071,1
-360060396#3,298826279,335952330,38.84,7.3142,5.3102,1
-360060396#4,345084898,298826279,100.12,7.3141,13.6887,1
-36038553#0,345084775,10845048005,194.31,7.3141,26.5665,1
-36038553#3,345084797,345084775,141.73,7.3141,19.3777,1
-36038553#7,295144916,345084797,62.95,7.3141,8.6067,1
-362867815#5,293911983,418988975,111.11,7.3141,15.1912,1
